experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,main_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
shared_e2e,42,42,0,c16286f63961237b,0.0,,,,,,,,,0.0,0.00033079201239161193,0.00047058649943210185,0.00039179486338980496,0.02824999950826168,6.786349599999994,,,
shared_e2e,42,42,1,c16286f63961237b,52.9473081000001,43.89565127193928,0.15850408896803855,0.3920832987874746,2.450400281250477,0.2867116927355528,0.5084209123998881,0.9984732824427481,0.0015267175572519084,0.5,0.005134221166372299,0.01234910637140274,0.002875853795558214,0.06110215187072754,5.324036799999703,4.426263790130616,4.907090200185776,14.628579297065734
shared_e2e,42,42,2,c16286f63961237b,158.42492319999974,2.095056201815605,0.12615684412419795,0.34518279738724233,1.5831585934758186,0.16962267661467195,0.3675226052105427,0.999236641221374,0.0007633587786259542,0.5,0.01183920819312334,0.027630016207695007,0.008914581499993801,0.17683406174182892,6.910194899999624,4.616506687402725,5.607248815298081,14.885247831344605
shared_e2e,42,42,3,c16286f63961237b,283.8094288999996,1.8909192407131195,0.11213762000203133,0.31093970842659474,1.4174935510754585,0.15235471652820706,0.3278599835932255,0.999236641221374,0.0007633587786259542,0.5,0.024700049310922623,0.04355672374367714,0.02469390258193016,0.2545414865016937,7.883581699999922,4.913345708847046,5.977753171920776,14.851814618110657
shared_e2e,42,42,4,c16286f63961237b,427.894178699999,1.7442218181490898,0.09963094340637327,0.2892093476653099,1.2450939679145814,0.13082595700398086,0.29548208832740785,0.9984732824427481,0.0015267175572519084,0.5,0.041962575167417526,0.07350514084100723,0.03941471874713898,0.24768343567848206,6.830826299999899,4.8589762330055235,6.048870296478271,14.852858109474182
shared_e2e,42,42,5,c16286f63961237b,565.4657158999994,1.5547577318549157,0.08310143840499222,0.25500975403934717,1.0963618065416814,0.1124904796667397,0.266954702064395,0.9984732824427481,0.0015267175572519084,0.5,0.06893017888069153,0.11636502295732498,0.07254789769649506,0.38017016649246216,7.805544499999996,4.861135963201523,6.089320273399353,14.874393033981324
shared_e2e,42,42,6,c16286f63961237b,718.8658153999991,1.4051420783996582,0.06923681816086173,0.22828155159950256,0.921285201460123,0.0919526535179466,0.23076096646487712,0.9984732824427481,0.0015267175572519084,0.5,0.07201814651489258,0.11496642231941223,0.07834060490131378,0.39150097966194153,8.28914309999982,4.841253418922424,6.1000465965271,14.89221374988556
shared_e2e,42,42,7,c16286f63961237b,860.0591854999989,1.353921349942684,0.06388624778948725,0.21879046197980642,0.8557481905817985,0.08344532541930676,0.21926078176125885,0.999236641221374,0.0007633587786259542,0.5,0.06964635848999023,0.11460838466882706,0.07543137669563293,0.39420512318611145,7.885930200000075,4.852594873905182,6.124484286308289,14.893996801376343
