experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,total_loss,main_loss,main_cls_or_obj_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
localization_gt_e2e_aux025,42,42,0,d7bb4f61fb25533a,0.0,,,,,,,,,,,0.0,0.038820479065179825,0.09165988117456436,0.028972366824746132,0.5266880989074707,5.9045431000049575,,,
localization_gt_e2e_aux025,42,42,1,d7bb4f61fb25533a,56.58969169999909,4.029386549592018,3.344525465667248,2.0693379509449006,0.12155620438978076,0.33370325442403553,2.739444255530834,0.32699475705623626,0.5522352308779955,0.9984732824427481,0.0015267175572519084,0.25,0.0580749437212944,0.15870127081871033,0.0330909788608551,0.48199355602264404,5.768908400001237,4.569154225587845,4.762854441404342,13.230684270858765
localization_gt_e2e_aux025,42,42,2,d7bb4f61fb25533a,117.30895790000068,2.037404145002365,1.5965286120772362,0.44976415902376177,0.10511491974815726,0.3105949255079031,1.7635021471977235,0.19409979486837983,0.39650158189237117,0.999236641221374,0.0007633587786259542,0.25,0.13524633646011353,0.2474142611026764,0.13403068482875824,0.5691318511962891,5.766741500003263,4.57859115242958,5.138442927598954,13.412940196990967
localization_gt_e2e_aux025,42,42,3,d7bb4f61fb25533a,176.5261115999965,1.8801410940289498,1.5081070798635483,0.428893251568079,0.09959883961826563,0.29060981191694735,1.4881360279023648,0.1612115029245615,0.3410392574593425,0.999236641221374,0.0007633587786259542,0.25,0.10621441155672073,0.23284821212291718,0.08248724043369293,0.5395498275756836,5.851707100002386,4.649244310855866,5.499694318771362,13.413193116188049
localization_gt_e2e_aux025,42,42,4,d7bb4f61fb25533a,236.4619107999897,1.742779800593853,1.4243872484564781,0.41370686747133734,0.09265478261746467,0.27370323307812217,1.273570218682289,0.13363269191235305,0.3027033806592226,0.9984732824427481,0.0015267175572519084,0.25,0.13315384089946747,0.2675485908985138,0.12846526503562927,0.5996784567832947,5.83500169999752,4.613583900928497,5.597441997528076,13.373766651153565
localization_gt_e2e_aux025,42,42,5,d7bb4f61fb25533a,295.4627195999856,1.6149849539995194,1.3195368292927743,0.41237487226724623,0.08048267126083374,0.25237429909408093,1.181792508214712,0.1237287986278534,0.2815742590278387,0.9984732824427481,0.0015267175572519084,0.25,0.1339671015739441,0.263044536113739,0.1141030490398407,0.5926045179367065,5.783694699995976,4.7147540128231045,5.799306523799896,13.293022980690003
localization_gt_e2e_aux025,42,42,6,d7bb4f61fb25533a,354.09691409998777,1.4379373347759248,1.1858280369639396,0.3900467233359814,0.0687766976840794,0.22594891250133514,1.0084371949732303,0.10238298521377147,0.24826113652437926,0.9984732824427481,0.0015267175572519084,0.25,0.21569083631038666,0.3627607226371765,0.22746968269348145,0.6356913447380066,5.822158999995736,4.623570146560669,5.789709296226501,13.295437898635864
localization_gt_e2e_aux025,42,42,7,d7bb4f61fb25533a,412.58154779998586,1.386264624595642,1.145599248111248,0.38482355542480945,0.06505348699167371,0.2177541285380721,0.9626615081727504,0.0966613076813519,0.23967748273164033,0.999236641221374,0.0007633587786259542,0.25,0.2207842469215393,0.37853875756263733,0.22717921435832977,0.63987135887146,5.752140099997632,4.623476138114929,5.7961020445823666,13.303896236419678
