experiment,seed,epoch,model_fingerprint,train_seconds,main_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
shared_late_decay,42,0,c16286f63961237b,0.0,,,,,,,,,0.0,0.00033079201239161193,0.00047058649943210185,0.00039179486338980496,0.02824999950826168,5.598896399998921,,,
shared_late_decay,42,1,c16286f63961237b,55.2464942000006,43.88232373118401,0.16047060806304217,0.3962986855581403,2.4695467254519463,0.2886171123571694,0.5132305834442377,0.9984732824427481,0.0015267175572519084,0.5,0.006814079359173775,0.017086440697312355,0.0031675733625888824,0.052007678896188736,5.064856699995289,4.483994753360748,4.978291894197464,14.616822004318237
shared_late_decay,42,2,c16286f63961237b,110.30534339999576,2.0702422791719437,0.12334585927426815,0.3466829161345959,1.5472381967306137,0.16480734754353762,0.3616007274761796,0.999236641221374,0.0007633587786259542,0.5,0.006741679739207029,0.016174206510186195,0.0032741501927375793,0.1338861733675003,5.11843460000091,4.965641518831253,5.827714396715164,14.881226768493653
shared_late_decay,42,3,c16286f63961237b,162.91853949999495,1.82780878841877,0.10490328948944808,0.30278390493243934,1.3530099315941333,0.14210589511319996,0.32124022651463746,0.999236641221374,0.0007633587786259542,0.5,0.04428274929523468,0.0786488950252533,0.041786253452301025,0.2593079209327698,5.451816100001452,5.0212904286384585,6.030618832111359,14.89110227584839
shared_late_decay,42,4,c16286f63961237b,215.4532268999901,1.7100329667329788,0.09535226018168032,0.28338647056370975,1.2259937393665314,0.12940891708247362,0.28947457537055016,0.9984732824427481,0.0015267175572519084,0.5,0.04416109248995781,0.07611813396215439,0.04729553312063217,0.3348257541656494,5.570991000000504,4.982597923278808,6.135793367624283,14.901466641426087
shared_late_decay,42,5,c16286f63961237b,268.80517809998855,1.581128117442131,0.08370405067689717,0.2622172060608864,1.0844796213507653,0.1102329827286303,0.2666573541611433,0.9984732824427481,0.0015267175572519084,0.5,0.062103841453790665,0.10264024138450623,0.06911586225032806,0.3432079255580902,5.448719100000744,4.956827812194824,6.175895628929138,14.934261207580567
shared_late_decay,42,6,c16286f63961237b,323.2687709999882,1.4300447076559066,0.07125976187177002,0.23272455900907515,0.9636259566247464,0.0975577346328646,0.23791864210739733,0.9984732824427481,0.0015267175572519084,0.25,0.07573208957910538,0.13026487827301025,0.08354955911636353,0.38066354393959045,5.557226300006732,4.872062417268753,6.141895816326142,14.94386616230011
shared_late_decay,42,7,c16286f63961237b,375.93712089998735,1.3980406638979912,0.06666650497354568,0.23028381653130053,0.9429965513944626,0.09423252945765853,0.23591695208102464,0.999236641221374,0.0007633587786259542,0.05000000000000004,0.08484593033790588,0.13599836826324463,0.08865267038345337,0.3984013497829437,5.531723300002341,4.835933299064636,6.097721915245057,14.949696011543274
