experiment,seed,metric_type,key,value,scale
shared_e2e_rep_projected,42,class,motorbike,0.0462719574570655,
shared_e2e_rep_projected,42,class,person,0.2934082448482513,
shared_e2e_rep_projected,42,class,pottedplant,0.0907040685415268,
shared_e2e_rep_projected,42,class,sheep,0.0,
shared_e2e_rep_projected,42,class,sofa,0.1026619747281074,
shared_e2e_rep_projected,42,class,train,0.0226058792322874,
shared_e2e_rep_projected,42,class,tvmonitor,0.0472896546125412,
shared_e2e_rep_projected,42,class_scale,aeroplane,,small
shared_e2e_rep_projected,42,class_scale,aeroplane,,medium
shared_e2e_rep_projected,42,class_scale,aeroplane,0.0535030460208908,large
shared_e2e_rep_projected,42,class_scale,bicycle,,small
shared_e2e_rep_projected,42,class_scale,bicycle,0.3346534653465347,medium
shared_e2e_rep_projected,42,class_scale,bicycle,0.2235927120830322,large
shared_e2e_rep_projected,42,class_scale,bird,,small
shared_e2e_rep_projected,42,class_scale,bird,0.7999999999999999,medium
shared_e2e_rep_projected,42,class_scale,bird,0.054950555357571,large
shared_e2e_rep_projected,42,class_scale,boat,,small
shared_e2e_rep_projected,42,class_scale,boat,0.0,medium
shared_e2e_rep_projected,42,class_scale,boat,0.0,large
shared_e2e_rep_projected,42,class_scale,bottle,0.0,small
shared_e2e_rep_projected,42,class_scale,bottle,,medium
shared_e2e_rep_projected,42,class_scale,bottle,0.4173679867986798,large
shared_e2e_rep_projected,42,class_scale,bus,0.0,small
shared_e2e_rep_projected,42,class_scale,bus,0.104050405040504,medium
shared_e2e_rep_projected,42,class_scale,bus,0.0092748734803793,large
shared_e2e_rep_projected,42,class_scale,car,0.2572457245724572,small
shared_e2e_rep_projected,42,class_scale,car,0.2983248324832483,medium
shared_e2e_rep_projected,42,class_scale,car,0.2509176224552396,large
shared_e2e_rep_projected,42,class_scale,cat,,small
shared_e2e_rep_projected,42,class_scale,cat,,medium
shared_e2e_rep_projected,42,class_scale,cat,0.1728319921263194,large
shared_e2e_rep_projected,42,class_scale,chair,,small
shared_e2e_rep_projected,42,class_scale,chair,0.2409401227625957,medium
shared_e2e_rep_projected,42,class_scale,chair,0.1494945574798431,large
shared_e2e_rep_projected,42,class_scale,cow,0.0,small
shared_e2e_rep_projected,42,class_scale,cow,0.147423294961075,medium
shared_e2e_rep_projected,42,class_scale,cow,0.2046508598228244,large
shared_e2e_rep_projected,42,class_scale,diningtable,,small
shared_e2e_rep_projected,42,class_scale,diningtable,0.0,medium
shared_e2e_rep_projected,42,class_scale,diningtable,0.0,large
shared_e2e_rep_projected,42,class_scale,dog,,small
shared_e2e_rep_projected,42,class_scale,dog,,medium
shared_e2e_rep_projected,42,class_scale,dog,0.0205934295462865,large
shared_e2e_rep_projected,42,class_scale,horse,0.0,small
shared_e2e_rep_projected,42,class_scale,horse,0.0,medium
shared_e2e_rep_projected,42,class_scale,horse,0.0528657865786578,large
shared_e2e_rep_projected,42,class_scale,motorbike,0.0,small
shared_e2e_rep_projected,42,class_scale,motorbike,0.175,medium
shared_e2e_rep_projected,42,class_scale,motorbike,0.0734690784571085,large
shared_e2e_rep_projected,42,class_scale,person,0.1741568904789638,small
shared_e2e_rep_projected,42,class_scale,person,0.1960716896381334,medium
shared_e2e_rep_projected,42,class_scale,person,0.4150674754178277,large
shared_e2e_rep_projected,42,class_scale,pottedplant,,small
shared_e2e_rep_projected,42,class_scale,pottedplant,0.0154172560113154,medium
shared_e2e_rep_projected,42,class_scale,pottedplant,0.4,large
shared_e2e_rep_projected,42,class_scale,sheep,0.0,small
shared_e2e_rep_projected,42,class_scale,sheep,0.0,medium
shared_e2e_rep_projected,42,class_scale,sheep,0.0,large
shared_e2e_rep_projected,42,class_scale,sofa,,small
shared_e2e_rep_projected,42,class_scale,sofa,0.0,medium
shared_e2e_rep_projected,42,class_scale,sofa,0.1144938895901364,large
shared_e2e_rep_projected,42,class_scale,train,,small
shared_e2e_rep_projected,42,class_scale,train,0.0,medium
shared_e2e_rep_projected,42,class_scale,train,0.0319585290622251,large
shared_e2e_rep_projected,42,class_scale,tvmonitor,0.0,small
shared_e2e_rep_projected,42,class_scale,tvmonitor,0.0,medium
shared_e2e_rep_projected,42,class_scale,tvmonitor,0.0870122492125373,large
shared_e2e_rep_projected,42,iou,0.50,0.1600221039195752,
shared_e2e_rep_projected,42,iou,0.55,0.1501829674337422,
shared_e2e_rep_projected,42,iou,0.60,0.1440850519677157,
shared_e2e_rep_projected,42,iou,0.65,0.1259506250234451,
shared_e2e_rep_projected,42,iou,0.70,0.1160489045653147,
shared_e2e_rep_projected,42,iou,0.75,0.1014229969287713,
shared_e2e_rep_projected,42,iou,0.80,0.0705037937957106,
shared_e2e_rep_projected,42,iou,0.85,0.0497997448440281,
shared_e2e_rep_projected,42,iou,0.90,0.0188306577370155,
shared_e2e_rep_projected,42,iou,0.95,0.0087776123163734,
shared_e2e_rep_projected,43,area,all,0.1269173622131347,
shared_e2e_rep_projected,43,area,small,0.0453084670007228,
shared_e2e_rep_projected,43,area,medium,0.1212650910019874,
shared_e2e_rep_projected,43,area,large,0.1767553687095642,
shared_e2e_rep_projected,43,class,aeroplane,0.0952599868178367,
shared_e2e_rep_projected,43,class,bicycle,0.052510317414999,
shared_e2e_rep_projected,43,class,bird,0.0778751894831657,
shared_e2e_rep_projected,43,class,boat,0.0370662622153759,
shared_e2e_rep_projected,43,class,bottle,0.2628712952136993,
shared_e2e_rep_projected,43,class,bus,0.0121801560744643,
shared_e2e_rep_projected,43,class,car,0.2559973895549774,
shared_e2e_rep_projected,43,class,cat,0.2486861497163772,
shared_e2e_rep_projected,43,class,chair,0.1991273015737533,
shared_e2e_rep_projected,43,class,cow,0.1081501170992851,
shared_e2e_rep_projected,43,class,diningtable,0.0356435626745224,
shared_e2e_rep_projected,43,class,dog,0.0098089724779129,
shared_e2e_rep_projected,43,class,horse,0.3663093447685241,
shared_e2e_rep_projected,43,class,motorbike,0.056878987699747,
shared_e2e_rep_projected,43,class,person,0.2270158231258392,
shared_e2e_rep_projected,43,class,pottedplant,0.0260861460119485,
shared_e2e_rep_projected,43,class,sheep,0.0,
shared_e2e_rep_projected,43,class,sofa,0.1100134924054145,
shared_e2e_rep_projected,43,class,train,0.296392947435379,
shared_e2e_rep_projected,43,class,tvmonitor,0.0604739487171173,
shared_e2e_rep_projected,43,class_scale,aeroplane,,small
shared_e2e_rep_projected,43,class_scale,aeroplane,,medium
shared_e2e_rep_projected,43,class_scale,aeroplane,0.1074321079072513,large
shared_e2e_rep_projected,43,class_scale,bicycle,,small
shared_e2e_rep_projected,43,class_scale,bicycle,0.0168316831683168,medium
shared_e2e_rep_projected,43,class_scale,bicycle,0.0808629841469306,large
shared_e2e_rep_projected,43,class_scale,bird,,small
shared_e2e_rep_projected,43,class_scale,bird,0.2,medium
shared_e2e_rep_projected,43,class_scale,bird,0.0551096032735991,large
shared_e2e_rep_projected,43,class_scale,boat,,small
shared_e2e_rep_projected,43,class_scale,boat,0.0,medium
shared_e2e_rep_projected,43,class_scale,boat,0.1119002284843868,large
shared_e2e_rep_projected,43,class_scale,bottle,0.0,small
shared_e2e_rep_projected,43,class_scale,bottle,,medium
shared_e2e_rep_projected,43,class_scale,bottle,0.5124917491749174,large
shared_e2e_rep_projected,43,class_scale,bus,0.0,small
shared_e2e_rep_projected,43,class_scale,bus,0.0269306930693069,medium
shared_e2e_rep_projected,43,class_scale,bus,0.0143988684582744,large
shared_e2e_rep_projected,43,class_scale,car,0.1781298129812981,small
shared_e2e_rep_projected,43,class_scale,car,0.5133064954847133,medium
shared_e2e_rep_projected,43,class_scale,car,0.3273298734688152,large
shared_e2e_rep_projected,43,class_scale,cat,,small
shared_e2e_rep_projected,43,class_scale,cat,,medium
shared_e2e_rep_projected,43,class_scale,cat,0.2486998136614894,large
shared_e2e_rep_projected,43,class_scale,chair,,small
shared_e2e_rep_projected,43,class_scale,chair,0.2409941917321917,medium
shared_e2e_rep_projected,43,class_scale,chair,0.2536121428594903,large
shared_e2e_rep_projected,43,class_scale,cow,0.0463366336633663,small
shared_e2e_rep_projected,43,class_scale,cow,0.1895259298225837,medium
shared_e2e_rep_projected,43,class_scale,cow,0.0324469589816124,large
shared_e2e_rep_projected,43,class_scale,diningtable,,small
shared_e2e_rep_projected,43,class_scale,diningtable,0.0,medium
shared_e2e_rep_projected,43,class_scale,diningtable,0.0623762376237623,large
shared_e2e_rep_projected,43,class_scale,dog,,small
shared_e2e_rep_projected,43,class_scale,dog,,medium
shared_e2e_rep_projected,43,class_scale,dog,0.0115956926552128,large
shared_e2e_rep_projected,43,class_scale,horse,0.0,small
shared_e2e_rep_projected,43,class_scale,horse,0.5333333333333332,medium
shared_e2e_rep_projected,43,class_scale,horse,0.4925530294829872,large
shared_e2e_rep_projected,43,class_scale,motorbike,0.0,small
shared_e2e_rep_projected,43,class_scale,motorbike,0.0,medium
shared_e2e_rep_projected,43,class_scale,motorbike,0.12669598342813,large
shared_e2e_rep_projected,43,class_scale,person,0.1833097595473833,small
shared_e2e_rep_projected,43,class_scale,person,0.1856844230866261,medium
shared_e2e_rep_projected,43,class_scale,person,0.3087577885245595,large
shared_e2e_rep_projected,43,class_scale,pottedplant,,small
shared_e2e_rep_projected,43,class_scale,pottedplant,0.0146990242502511,medium
shared_e2e_rep_projected,43,class_scale,pottedplant,0.1666666666666666,large
shared_e2e_rep_projected,43,class_scale,sheep,0.0,small
shared_e2e_rep_projected,43,class_scale,sheep,0.0,medium
shared_e2e_rep_projected,43,class_scale,sheep,0.0,large
shared_e2e_rep_projected,43,class_scale,sofa,,small
shared_e2e_rep_projected,43,class_scale,sofa,0.0,medium
shared_e2e_rep_projected,43,class_scale,sofa,0.1358071970575187,large
shared_e2e_rep_projected,43,class_scale,train,,small
shared_e2e_rep_projected,43,class_scale,train,0.0,medium
shared_e2e_rep_projected,43,class_scale,train,0.3756401264410886,large
shared_e2e_rep_projected,43,class_scale,tvmonitor,0.0,small
shared_e2e_rep_projected,43,class_scale,tvmonitor,0.0189356435643564,medium
shared_e2e_rep_projected,43,class_scale,tvmonitor,0.1107304033570778,large
shared_e2e_rep_projected,43,iou,0.50,0.1898075261465237,
shared_e2e_rep_projected,43,iou,0.55,0.1873141158374963,
shared_e2e_rep_projected,43,iou,0.60,0.1795606395095239,
shared_e2e_rep_projected,43,iou,0.65,0.167356679073495,
shared_e2e_rep_projected,43,iou,0.70,0.1600968469836322,
shared_e2e_rep_projected,43,iou,0.75,0.1419168536942488,
shared_e2e_rep_projected,43,iou,0.80,0.1129704495872927,
shared_e2e_rep_projected,43,iou,0.85,0.0791245402191964,
shared_e2e_rep_projected,43,iou,0.90,0.0432845346825797,
shared_e2e_rep_projected,43,iou,0.95,0.0077415049378424,
shared_e2e_rep_projected,44,area,all,0.0617137961089611,
shared_e2e_rep_projected,44,area,small,0.0452236533164978,
shared_e2e_rep_projected,44,area,medium,0.0848601683974266,
shared_e2e_rep_projected,44,area,large,0.1042701750993728,
shared_e2e_rep_projected,44,class,aeroplane,0.0489934124052524,
shared_e2e_rep_projected,44,class,bicycle,0.0567047074437141,
shared_e2e_rep_projected,44,class,bird,0.0288247466087341,
shared_e2e_rep_projected,44,class,boat,0.0417418256402015,
shared_e2e_rep_projected,44,class,bottle,0.0016465777298435,
shared_e2e_rep_projected,44,class,bus,0.1178217828273773,
shared_e2e_rep_projected,44,class,car,0.1588334143161773,
shared_e2e_rep_projected,44,class,cat,0.0668187513947486,
shared_e2e_rep_projected,44,class,chair,0.0869977101683616,
shared_e2e_rep_projected,44,class,cow,0.0335855856537818,
shared_e2e_rep_projected,44,class,diningtable,0.0,
shared_e2e_rep_projected,44,class,dog,0.0140991173684597,
shared_e2e_rep_projected,44,class,horse,0.0596336014568805,
shared_e2e_rep_projected,44,class,motorbike,0.0208828207105398,
shared_e2e_rep_projected,44,class,person,0.1847033649682998,
shared_e2e_rep_projected,44,class,pottedplant,0.2235077321529388,
shared_e2e_rep_projected,44,class,sheep,0.0311881192028522,
shared_e2e_rep_projected,44,class,sofa,0.0210703425109386,
shared_e2e_rep_projected,44,class,train,0.0196630712598562,
shared_e2e_rep_projected,44,class,tvmonitor,0.0175592564046382,
shared_e2e_rep_projected,44,class_scale,aeroplane,,small
shared_e2e_rep_projected,44,class_scale,aeroplane,,medium
shared_e2e_rep_projected,44,class_scale,aeroplane,0.0749614191517175,large
shared_e2e_rep_projected,44,class_scale,bicycle,,small
shared_e2e_rep_projected,44,class_scale,bicycle,0.0155021216407355,medium
shared_e2e_rep_projected,44,class_scale,bicycle,0.1137560207053949,large
shared_e2e_rep_projected,44,class_scale,bird,,small
shared_e2e_rep_projected,44,class_scale,bird,0.1088888888888889,medium
shared_e2e_rep_projected,44,class_scale,bird,0.0285914901152554,large
shared_e2e_rep_projected,44,class_scale,boat,,small
shared_e2e_rep_projected,44,class_scale,boat,0.0,medium
shared_e2e_rep_projected,44,class_scale,boat,0.1550935093509351,large
shared_e2e_rep_projected,44,class_scale,bottle,0.0,small
shared_e2e_rep_projected,44,class_scale,bottle,,medium
shared_e2e_rep_projected,44,class_scale,bottle,0.0257425742574257,large
shared_e2e_rep_projected,44,class_scale,bus,0.0,small
shared_e2e_rep_projected,44,class_scale,bus,0.2356435643564355,medium
shared_e2e_rep_projected,44,class_scale,bus,0.0,large
shared_e2e_rep_projected,44,class_scale,car,0.2533003300330033,small
shared_e2e_rep_projected,44,class_scale,car,0.4162723760855349,medium
shared_e2e_rep_projected,44,class_scale,car,0.0667936694479282,large
shared_e2e_rep_projected,44,class_scale,cat,,small
shared_e2e_rep_projected,44,class_scale,cat,,medium
shared_e2e_rep_projected,44,class_scale,cat,0.0690362496568468,large
shared_e2e_rep_projected,44,class_scale,chair,,small
shared_e2e_rep_projected,44,class_scale,chair,0.1115934066034967,medium
shared_e2e_rep_projected,44,class_scale,chair,0.0744416683879903,large
shared_e2e_rep_projected,44,class_scale,cow,0.0,small
shared_e2e_rep_projected,44,class_scale,cow,0.0542509595787164,medium
shared_e2e_rep_projected,44,class_scale,cow,0.0805940594059405,large
shared_e2e_rep_projected,44,class_scale,diningtable,,small
shared_e2e_rep_projected,44,class_scale,diningtable,0.0,medium
shared_e2e_rep_projected,44,class_scale,diningtable,0.0,large
shared_e2e_rep_projected,44,class_scale,dog,,small
shared_e2e_rep_projected,44,class_scale,dog,,medium
shared_e2e_rep_projected,44,class_scale,dog,0.016907823663357,large
shared_e2e_rep_projected,44,class_scale,horse,0.0,small
shared_e2e_rep_projected,44,class_scale,horse,0.0363636363636363,medium
shared_e2e_rep_projected,44,class_scale,horse,0.3112211221122111,large
shared_e2e_rep_projected,44,class_scale,motorbike,0.0,small
shared_e2e_rep_projected,44,class_scale,motorbike,0.0,medium
shared_e2e_rep_projected,44,class_scale,motorbike,0.0390280656715192,large
shared_e2e_rep_projected,44,class_scale,person,0.1537125512809846,small
shared_e2e_rep_projected,44,class_scale,person,0.1188344686242748,medium
shared_e2e_rep_projected,44,class_scale,person,0.2698211009039129,large
shared_e2e_rep_projected,44,class_scale,pottedplant,,small
shared_e2e_rep_projected,44,class_scale,pottedplant,0.1425915448687725,medium
shared_e2e_rep_projected,44,class_scale,pottedplant,0.5999999999999999,large
shared_e2e_rep_projected,44,class_scale,sheep,0.0,small
shared_e2e_rep_projected,44,class_scale,sheep,0.1178217821782178,medium
shared_e2e_rep_projected,44,class_scale,sheep,0.0,large
shared_e2e_rep_projected,44,class_scale,sofa,,small
shared_e2e_rep_projected,44,class_scale,sofa,0.0,medium
shared_e2e_rep_projected,44,class_scale,sofa,0.0273132691420402,large
shared_e2e_rep_projected,44,class_scale,train,,small
shared_e2e_rep_projected,44,class_scale,train,0.0,medium
shared_e2e_rep_projected,44,class_scale,train,0.0371757326611194,large
shared_e2e_rep_projected,44,class_scale,tvmonitor,0.0,small
shared_e2e_rep_projected,44,class_scale,tvmonitor,0.0,medium
shared_e2e_rep_projected,44,class_scale,tvmonitor,0.0949257425742574,large
shared_e2e_rep_projected,44,iou,0.50,0.1069043495541772,
shared_e2e_rep_projected,44,iou,0.55,0.1015127355006222,
shared_e2e_rep_projected,44,iou,0.60,0.0959076677906993,
shared_e2e_rep_projected,44,iou,0.65,0.0921027219794945,
shared_e2e_rep_projected,44,iou,0.70,0.0858976672148856,
shared_e2e_rep_projected,44,iou,0.75,0.0659978035113039,
shared_e2e_rep_projected,44,iou,0.80,0.0449850653874513,
shared_e2e_rep_projected,44,iou,0.85,0.0144077212455646,
shared_e2e_rep_projected,44,iou,0.90,0.0077733449710257,
shared_e2e_rep_projected,44,iou,0.95,0.0016488938737059,
