experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,total_loss,main_loss,main_cls_or_obj_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
localization_only,42,42,0,d7bb4f61fb25533a,0.0,,,,,,,,,,,0.0,0.038820479065179825,0.09165988117456436,0.028972366824746132,0.5266880989074707,6.356677700001455,,,
localization_only,42,42,1,d7bb4f61fb25533a,63.75626869999542,3.370983576178551,3.370983576178551,2.039982326626778,0.12696460347622632,0.34808911561965944,,,,,,0.0,0.1412661373615265,0.3157317042350769,0.10573424398899078,0.5282958149909973,5.764433700001973,,,
localization_only,42,42,2,d7bb4f61fb25533a,127.03085509999073,1.7253813529014588,1.7253813529014588,0.41792861200869086,0.12262433368712664,0.3471655308455229,,,,,,0.0,0.12463359534740448,0.3056055009365082,0.07519311457872391,0.4655948579311371,5.878634200002125,,,
localization_only,42,42,3,d7bb4f61fb25533a,184.07434669999202,1.7104994001984597,1.7104994001984597,0.4272253380715847,0.12235855907201768,0.3357406297326088,,,,,,0.0,0.10492773354053497,0.2673429548740387,0.05558104068040848,0.48070740699768066,5.599139599995397,,,
localization_only,42,42,4,d7bb4f61fb25533a,241.99453039999207,1.5921337932348252,1.5921337932348252,0.4140975585579872,0.11084624780341983,0.31190249625593425,,,,,,0.0,0.18351733684539795,0.3937245309352875,0.15410196781158447,0.535048246383667,5.969672999999602,,,
localization_only,42,42,5,d7bb4f61fb25533a,298.4084123999928,1.4684378880262374,1.4684378880262374,0.4025303789973259,0.09777673352509737,0.2885119225084782,,,,,,0.0,0.20170406997203827,0.43381738662719727,0.1473502814769745,0.5826366543769836,5.7467134000035,,,
localization_only,42,42,6,d7bb4f61fb25533a,355.6637100999942,1.320939902663231,1.320939902663231,0.3786817131191492,0.08517924288287759,0.2581809873133898,,,,,,0.0,0.26416581869125366,0.47700849175453186,0.25670650601387024,0.6270096302032471,5.743955799996911,,,
localization_only,42,42,7,d7bb4f61fb25533a,411.71067149999726,1.2714074137806892,1.2714074137806892,0.38451055720448496,0.07865626487880945,0.246807765327394,,,,,,0.0,0.27060946822166443,0.485284686088562,0.25299888849258423,0.6331189870834351,5.662195000004431,,,
