experiment,seed,data_seed,epoch,cosine,main_grad_norm,weighted_aux_grad_norm,norm_ratio
shared_detach,44,42,1,0.2135869711637497,20.060298919677734,4.474308490753174,0.22304296205497684
shared_detach,44,42,2,-0.1639273464679718,8.87619686126709,2.3953096866607666,0.26985765684322965
shared_detach,44,42,3,0.2972285747528076,15.405298233032227,7.862916946411133,0.5104034227361708
shared_detach,44,42,4,-0.13997268676757812,19.63142204284668,4.104879856109619,0.20909742794742472
shared_detach,44,42,5,0.3235738277435303,12.42185115814209,4.205654621124268,0.33856907216019955
shared_detach,44,42,6,0.06815320998430252,18.047502517700195,3.4298343658447266,0.19004481991238933
shared_detach,44,42,7,-0.05429120361804962,25.421506881713867,4.3309783935546875,0.17036670617940575
