experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,main_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
baseline,43,42,0,d1b7a9f86e187c5e,0.0,,,,,,,,,0.0,0.0038917153142392635,0.006285773124545813,0.005694974679499865,0.08469530194997787,5.652993100011372,,,
baseline,43,42,1,d1b7a9f86e187c5e,56.37544720000005,27.918188322782516,0.1819968637637794,0.43216319791972635,,,,,,0.0,0.003096600528806448,0.00765398982912302,0.0018042456358671188,0.0342261902987957,5.694670800003223,,,
baseline,43,42,2,d1b7a9f86e187c5e,110.10213289999228,2.2370335960388186,0.14104510860517622,0.3691562679409981,,,,,,0.0,0.013543369248509407,0.028041552752256393,0.010996855795383453,0.12475983053445816,5.616726199994446,,,
baseline,43,42,3,d1b7a9f86e187c5e,165.3624073999963,1.9855666452646255,0.12044854974374175,0.3322803499922156,,,,,,0.0,0.025702843442559242,0.047742292284965515,0.026608647778630257,0.2596435844898224,5.73440610000398,,,
baseline,43,42,4,d1b7a9f86e187c5e,218.62465669999074,1.8206506702303886,0.1064218613691628,0.30806214183568953,,,,,,0.0,0.05343328043818474,0.08786063641309738,0.05449645593762398,0.3033653199672699,5.726118599995971,,,
baseline,43,42,5,d1b7a9f86e187c5e,273.6163430999877,1.6948213469982147,0.0952828260883689,0.28769157759845254,,,,,,0.0,0.06621497869491577,0.11435206234455109,0.06753291189670563,0.38239794969558716,5.910843899997417,,,
baseline,43,42,6,d1b7a9f86e187c5e,327.2615423999814,1.5684656116366387,0.08806510893628001,0.2585108093172312,,,,,,0.0,0.0870281383395195,0.14455237984657288,0.07587318867444992,0.42141953110694885,5.958457899992936,,,
baseline,43,42,7,d1b7a9f86e187c5e,381.06453859998146,1.4579993224143981,0.07903120242990554,0.23811064066365362,,,,,,0.0,0.10328926146030426,0.16204696893692017,0.10956421494483948,0.43770211935043335,5.7738020999968285,,,
