experiment,seed,data_seed,epoch,cosine,main_grad_norm,weighted_aux_grad_norm,norm_ratio,step,projection_scope,enc_cls_aux_cosine_raw,enc_cls_aux_dot_raw,enc_cls_aux_dot_projected,enc_cls_grad_norm,enc_aux_grad_norm,enc_aux_grad_norm_projected,projection_applied,projection_removed_ratio,projection_vector_numel,projection_vector_mb,grad_scale,optimizer_step_skipped
shared_e2e_rep_projected,43,42,1,-0.007027785759419203,1.7812954187393188,0.6391928195953369,0.3588359420178123,10,encoder_output_representation,-0.007027785759419203,-0.016003550961613655,2.7939677238464355e-09,1.7812954187393188,1.2783856391906738,1.2783540487289429,True,2.473592758178711e-05,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0010732366936281323,2.7368006706237793,0.3271339535713196,0.11953152346194007,11,encoder_output_representation,-0.0010732366936281323,-0.0019217384979128838,5.820766091346741e-11,2.7368006706237793,0.6542679071426392,0.6542676091194153,True,4.76837158203125e-07,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0011838541831821203,1.4696284532546997,0.38708317279815674,0.2633884584507781,12,encoder_output_representation,-0.0011838541831821203,-0.0013469145633280277,-1.7462298274040222e-10,1.4696284532546997,0.7741663455963135,0.7741658091545105,True,7.152557373046875e-07,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.001052733277902007,0.33311763405799866,0.34957802295684814,1.0494131418332047,13,encoder_output_representation,-0.001052733277902007,-0.00024518283316865563,-1.4551915228366852e-10,0.33311763405799866,0.6991560459136963,0.6991556882858276,True,5.364418029785156e-07,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-3.6607558286050335e-05,0.5040727257728577,0.27577805519104004,0.5470997359918846,14,encoder_output_representation,-3.6607558286050335e-05,-1.0177795047638938e-05,-1.3642420526593924e-10,0.5040727257728577,0.5515561103820801,0.5515560507774353,True,1.1920928955078125e-07,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0003679071378428489,0.36476171016693115,0.4147685468196869,1.1370945339352379,15,encoder_output_representation,-0.0003679071378428489,-0.00011132258077850565,-7.09405867382884e-11,0.36476171016693115,0.8295370936393738,0.8295370936393738,True,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.00026883778627961874,0.21409271657466888,0.2614785134792328,1.2213330638365607,16,encoder_output_representation,0.00026883778627961874,3.0099427021923475e-05,3.0099427021923475e-05,0.21409271657466888,0.5229570269584656,0.5229570269584656,False,0.0,3525120,13.447265625,128.0,False
shared_e2e_rep_projected,43,42,1,-3.2008909329306334e-05,0.2350814789533615,0.3079565167427063,1.3099990612352863,17,encoder_output_representation,-3.2008909329306334e-05,-4.634561719285557e-06,-6.366462912410498e-12,0.2350814789533615,0.6159130334854126,0.6159130334854126,True,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.00040705286664888263,0.13189898431301117,0.42976269125938416,3.2582714226176965,18,encoder_output_representation,0.00040705286664888263,4.614779754774645e-05,4.614779754774645e-05,0.13189898431301117,0.8595253825187683,0.8595253825187683,False,0.0,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0006395410746335983,0.1544989049434662,0.27646374702453613,1.7894220488209867,19,encoder_output_representation,-0.0006395410746335983,-5.463388151838444e-05,-1.0913936421275139e-11,0.1544989049434662,0.5529274940490723,0.5529273748397827,True,2.384185791015625e-07,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0004947176785208285,0.1798526644706726,0.39854684472084045,2.215962971100875,20,encoder_output_representation,0.0004947176785208285,7.092244049999863e-05,7.092244049999863e-05,0.1798526644706726,0.7970936894416809,0.7970936894416809,False,0.0,2531328,9.65625,128.0,False
shared_e2e_rep_projected,43,42,1,0.0003829367342405021,0.13905200362205505,0.7522998452186584,5.410204999731022,21,encoder_output_representation,0.0003829367342405021,8.01171045168303e-05,8.01171045168303e-05,0.13905200362205505,1.504599690437317,1.504599690437317,False,0.0,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,0.000101236451882869,0.10752547532320023,0.6421703696250916,5.972262551686984,22,encoder_output_representation,0.000101236451882869,1.3980687072034925e-05,1.3980687072034925e-05,0.10752547532320023,1.284340739250183,1.284340739250183,False,0.0,2785280,10.625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0004444894439075142,0.05027322098612785,0.7929404973983765,15.772621722749307,23,encoder_output_representation,-0.0004444894439075142,-3.543796265148558e-05,-1.2505552149377763e-11,0.05027322098612785,1.585880994796753,1.5858807563781738,True,1.7881393432617188e-07,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00037848466308787465,0.07688993960618973,0.5398879051208496,7.021567553388844,24,encoder_output_representation,-0.00037848466308787465,-3.142327113891952e-05,1.8189894035458565e-12,0.07688993960618973,1.0797758102416992,1.0797756910324097,True,1.1920928955078125e-07,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0008783430675975978,0.05116897448897362,0.841732382774353,16.450053791008408,25,encoder_output_representation,-0.0008783430675975978,-7.566149724880233e-05,3.637978807091713e-12,0.05116897448897362,1.683464765548706,1.6834640502929688,True,4.172325134277344e-07,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,0.0013318249257281423,0.04666091874241829,1.3774555921554565,29.520541585548457,26,encoder_output_representation,0.0013318249257281423,0.0001712016819510609,0.0001712016819510609,0.04666091874241829,2.754911184310913,2.754911184310913,False,0.0,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,0.00026664018514566123,0.011233372613787651,0.6181768774986267,55.03039013767663,27,encoder_output_representation,0.00026664018514566123,3.7032114050816745e-06,3.7032114050816745e-06,0.011233372613787651,1.2363537549972534,1.2363537549972534,False,0.0,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,-0.001984094036743045,0.025362960994243622,1.1118500232696533,43.83754812862736,28,encoder_output_representation,-0.001984094036743045,-0.00011190213990630582,1.8189894035458565e-12,0.025362960994243622,2.2237000465393066,2.2236955165863037,True,2.0265579223632812e-06,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0005733976140618324,0.04530695080757141,1.2314810752868652,27.18084208573727,29,encoder_output_representation,0.0005733976140618324,6.398504046956077e-05,6.398504046956077e-05,0.04530695080757141,2.4629621505737305,2.4629621505737305,False,0.0,3194880,12.1875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0003827806212939322,0.04350961744785309,1.1695690155029297,26.880700960073373,30,encoder_output_representation,-0.0003827806212939322,-3.8957496144576e-05,-2.1827872842550278e-11,0.04350961744785309,2.3391380310058594,2.3391377925872803,True,1.1920928955078125e-07,2325504,8.87109375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0004996297066099942,0.03887442871928215,1.2320680618286133,31.69353486132373,31,encoder_output_representation,-0.0004996297066099942,-4.786047065863386e-05,9.094947017729282e-13,0.03887442871928215,2.4641361236572266,2.4641358852386475,True,1.1920928955078125e-07,2420736,9.234375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0007828003726899624,0.012543797492980957,0.8145233988761902,64.9343549536707,32,encoder_output_representation,-0.0007828003726899624,-1.5996081856428646e-05,-3.865352482534945e-12,0.012543797492980957,1.6290467977523804,1.6290462017059326,True,3.5762786865234375e-07,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.002227075630798936,0.010667277500033379,0.6814531683921814,63.88257626091091,33,encoder_output_representation,-0.002227075630798936,-3.2378338801208884e-05,-7.275957614183426e-12,0.010667277500033379,1.3629063367843628,1.3629028797149658,True,2.562999725341797e-06,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,0.0016965706599876285,0.02772146835923195,1.245619535446167,44.93338950537027,34,encoder_output_representation,0.0016965706599876285,0.00011716652807081118,0.00011716652807081118,0.02772146835923195,2.491239070892334,2.491239070892334,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0008597409469075501,0.009983355179429054,0.9132013320922852,91.47238735670335,35,encoder_output_representation,0.0008597409469075501,1.5676196198910475e-05,1.5676196198910475e-05,0.009983355179429054,1.8264026641845703,1.8264026641845703,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,3.052208194276318e-05,0.02923060953617096,1.5118017196655273,51.719815072442195,36,encoder_output_representation,3.052208194276318e-05,2.6975958462571725e-06,2.6975958462571725e-06,0.02923060953617096,3.0236034393310547,3.0236034393310547,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0011077453382313251,0.009503443725407124,0.845110297203064,88.92674293884555,37,encoder_output_representation,-0.0011077453382313251,-1.779362173692789e-05,-2.2737367544323206e-12,0.009503443725407124,1.690220594406128,1.690219521522522,True,6.556510925292969e-07,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00049137620953843,0.027043156325817108,1.4118019342422485,52.20551614733126,38,encoder_output_representation,-0.00049137620953843,-3.75210729544051e-05,-7.275957614183426e-12,0.027043156325817108,2.823603868484497,2.823603391647339,True,1.7881393432617188e-07,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,9.072678949451074e-05,0.012311874888837337,1.2722889184951782,103.33835666643343,39,encoder_output_representation,9.072678949451074e-05,2.8423364710761234e-06,2.8423364710761234e-06,0.012311874888837337,2.5445778369903564,2.5445778369903564,False,0.0,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,0.00043453212128952146,0.018520716577768326,1.4323205947875977,77.33613269083278,40,encoder_output_representation,0.00043453212128952146,2.305419184267521e-05,2.305419184267521e-05,0.018520716577768326,2.8646411895751953,2.8646411895751953,False,0.0,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0010719693964347243,0.010072183795273304,0.8235159516334534,81.76141027330287,41,encoder_output_representation,-0.0010719693964347243,-1.7783122530090623e-05,-2.000888343900442e-11,0.010072183795273304,1.6470319032669067,1.6470309495925903,True,5.960464477539062e-07,2457600,9.375,128.0,False
shared_e2e_rep_projected,43,42,1,-8.298790817207191e-06,0.018835017457604408,1.4397512674331665,76.44013448216288,42,encoder_output_representation,-8.298790817207191e-06,-4.500889190239832e-07,-9.549694368615746e-12,0.018835017457604408,2.879502534866333,2.879502534866333,True,0.0,3421696,13.052734375,128.0,False
shared_e2e_rep_projected,43,42,1,0.006579691544175148,0.014193541370332241,0.8825989961624146,62.18314183430282,43,encoder_output_representation,0.006579691544175148,0.00016485029482282698,0.00016485029482282698,0.014193541370332241,1.765197992324829,1.765197992324829,False,0.0,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,0.00027955009136348963,0.02344217337667942,1.0679441690444946,45.556534024567,44,encoder_output_representation,0.00027955009136348963,1.3997035239299294e-05,1.3997035239299294e-05,0.02344217337667942,2.1358883380889893,2.1358883380889893,False,0.0,3202560,12.216796875,128.0,False
shared_e2e_rep_projected,43,42,1,0.005523079074919224,0.015803946182131767,1.7179862260818481,108.70615517687823,45,encoder_output_representation,0.005523079074919224,0.000299913837807253,0.000299913837807253,0.015803946182131767,3.4359724521636963,3.4359724521636963,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.002208405639976263,0.011906648986041546,0.7518741488456726,63.1474187008547,46,encoder_output_representation,-0.002208405639976263,-3.954062776756473e-05,-3.637978807091713e-12,0.011906648986041546,1.5037482976913452,1.5037446022033691,True,2.4437904357910156e-06,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.000281274551525712,0.009214874356985092,0.9308635592460632,101.01749879426697,47,encoder_output_representation,-0.000281274551525712,-4.825428732146975e-06,9.094947017729282e-13,0.009214874356985092,1.8617271184921265,1.861726999282837,True,5.960464477539063e-08,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0006593551370315254,0.006669384893029928,0.44796404242515564,67.16722000754763,48,encoder_output_representation,-0.0006593551370315254,-3.939837824873393e-06,6.821210263296962e-13,0.006669384893029928,0.8959280848503113,0.8959278464317322,True,2.384185791015625e-07,2785280,10.625,128.0,False
shared_e2e_rep_projected,43,42,1,0.0010215380461886525,0.0066141653805971146,0.6951842904090881,105.10536861512952,49,encoder_output_representation,0.0010215380461886525,9.394194421474822e-06,9.394194421474822e-06,0.0066141653805971146,1.3903685808181763,1.3903685808181763,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00038753077387809753,0.008604035712778568,0.7609195709228516,88.43751889508626,50,encoder_output_representation,-0.00038753077387809753,-5.0743119572871365e-06,-5.4569682106375694e-12,0.008604035712778568,1.5218391418457031,1.5218391418457031,True,0.0,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,-0.002239697612822056,0.007662511430680752,0.9590241312980652,125.15793809561256,51,encoder_output_representation,-0.002239697612822056,-3.29169852193445e-05,-1.2732925824820995e-11,0.007662511430680752,1.9180482625961304,1.9180433750152588,True,2.562999725341797e-06,2325504,8.87109375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0070555368438363075,0.007942967116832733,0.4588407874107361,57.76692521342067,52,encoder_output_representation,-0.0070555368438363075,-5.142861482454464e-05,5.4569682106375694e-12,0.007942967116832733,0.9176815748214722,0.9176587462425232,True,2.485513687133789e-05,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,6.851923535577953e-05,0.011843062937259674,1.5457518100738525,130.51959769720844,53,encoder_output_representation,6.851923535577953e-05,2.5086860659939703e-06,2.5086860659939703e-06,0.011843062937259674,3.091503620147705,3.091503620147705,False,0.0,2325504,8.87109375,128.0,False
shared_e2e_rep_projected,43,42,1,0.0013682933058589697,0.007977762259542942,0.8705527186393738,109.12241933482348,54,encoder_output_representation,0.0013682933058589697,1.9005765352630988e-05,1.9005765352630988e-05,0.007977762259542942,1.7411054372787476,1.7411054372787476,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0013038377510383725,0.010294467210769653,1.0879192352294922,105.67999421003113,55,encoder_output_representation,0.0013038377510383725,2.920478982559871e-05,2.920478982559871e-05,0.010294467210769653,2.1758384704589844,2.1758384704589844,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.000451211875770241,0.015841340646147728,1.2920998334884644,81.56505578349994,56,encoder_output_representation,-0.000451211875770241,-1.8471346265869215e-05,-4.18367562815547e-11,0.015841340646147728,2.5841996669769287,2.5841994285583496,True,1.1920928955078125e-07,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.009512480348348618,0.011087972670793533,1.0437928438186646,94.13739326469349,57,encoder_output_representation,-0.009512480348348618,-0.00022018626623321325,7.275957614183426e-12,0.011087972670793533,2.087585687637329,2.087491035461426,True,4.5359134674072266e-05,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.006585263647139072,0.015152163803577423,1.9854300022125244,131.03277049735726,58,encoder_output_representation,-0.006585263647139072,-0.00039621637552045286,-1.4551915228366852e-11,0.015152163803577423,3.970860004425049,3.970773935317993,True,2.1696090698242188e-05,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,0.0005045324796810746,0.013858561404049397,0.8500394821166992,61.336776403669305,59,encoder_output_representation,0.0005045324796810746,1.1887113032571506e-05,1.1887113032571506e-05,0.013858561404049397,1.7000789642333984,1.7000789642333984,False,0.0,2396160,9.140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0025654255878180265,0.007626085076481104,0.4981255531311035,65.31864621695946,60,encoder_output_representation,-0.0025654255878180265,-1.949080979102291e-05,9.094947017729282e-13,0.007626085076481104,0.996251106262207,0.9962477684020996,True,3.337860107421875e-06,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0012046187184751034,0.01280236802995205,1.1747074127197266,91.75704135136681,61,encoder_output_representation,0.0012046187184751034,3.623261000029743e-05,3.623261000029743e-05,0.01280236802995205,2.349414825439453,2.349414825439453,False,0.0,2355200,8.984375,128.0,False
shared_e2e_rep_projected,43,42,1,0.0019538789056241512,0.010925457812845707,1.481577754020691,135.6078417399326,62,encoder_output_representation,0.0019538789056241512,6.325454160105437e-05,6.325454160105437e-05,0.010925457812845707,2.963155508041382,2.963155508041382,False,0.0,2457600,9.375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00286601553671062,0.005673205945640802,0.2530585825443268,44.60592211336393,63,encoder_output_representation,-0.00286601553671062,-8.229209925048053e-06,4.547473508864641e-13,0.005673205945640802,0.5061171650886536,0.5061151385307312,True,3.993511199951172e-06,2611200,9.9609375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.000204395386390388,0.013881944119930267,1.9583858251571655,141.07431986745405,64,encoder_output_representation,-0.000204395386390388,-1.1113468644907698e-05,-1.8189894035458565e-12,0.013881944119930267,3.916771650314331,3.916771411895752,True,5.960464477539063e-08,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,0.0007668879115954041,0.012960384599864483,1.4377260208129883,110.93235773481764,65,encoder_output_representation,0.0007668879115954041,2.8579584977705963e-05,2.8579584977705963e-05,0.012960384599864483,2.8754520416259766,2.8754520416259766,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0003347995225340128,0.006846717093139887,0.6988441944122314,102.06996797230646,66,encoder_output_representation,-0.0003347995225340128,-3.203889718861319e-06,-2.9103830456733704e-11,0.006846717093139887,1.397688388824463,1.3976882696151733,True,5.960464477539063e-08,2159616,8.23828125,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00041619589319452643,0.011523343622684479,0.9436595439910889,81.89112248058207,67,encoder_output_representation,-0.00041619589319452643,-9.051522283698432e-06,-1.8189894035458565e-12,0.011523343622684479,1.8873190879821777,1.8873188495635986,True,1.1920928955078125e-07,3665408,13.982421875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0016118113417178392,0.008158748038113117,0.45505616068840027,55.77524377056772,68,encoder_output_representation,0.0016118113417178392,1.1968307262577582e-05,1.1968307262577582e-05,0.008158748038113117,0.9101123213768005,0.9101123213768005,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0063333832658827305,0.011314916424453259,1.329708456993103,117.5181863579125,69,encoder_output_representation,-0.0063333832658827305,-0.00019057834288105369,-2.546585164964199e-11,0.011314916424453259,2.659416913986206,2.6593635082244873,True,2.008676528930664e-05,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.001368501572869718,0.01392598357051611,0.8465628623962402,60.790166677244315,70,encoder_output_representation,0.001368501572869718,3.2267133065033704e-05,3.2267133065033704e-05,0.01392598357051611,1.6931257247924805,1.6931257247924805,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-3.222260374968755e-06,0.004856750834733248,0.41436153650283813,85.31661404977069,71,encoder_output_representation,-3.222260374968755e-06,-1.2969280760444235e-08,-1.9326762412674725e-12,0.004856750834733248,0.8287230730056763,0.8287230730056763,True,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.0005198164144530892,0.008130946196615696,1.260964274406433,155.08210777870823,72,encoder_output_representation,0.0005198164144530892,1.0659181498340331e-05,1.0659181498340331e-05,0.008130946196615696,2.521928548812866,2.521928548812866,False,0.0,2785280,10.625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0018455841345712543,0.007447174750268459,1.0898358821868896,146.3421926748265,73,encoder_output_representation,-0.0018455841345712543,-2.995825525431428e-05,-3.637978807091713e-11,0.007447174750268459,2.1796717643737793,2.1796679496765137,True,1.7285346984863281e-06,3133440,11.953125,128.0,False
shared_e2e_rep_projected,43,42,1,0.006080038845539093,0.01009463518857956,0.8699612021446228,86.18054896415104,74,encoder_output_representation,0.006080038845539093,0.00010678908438421786,0.00010678908438421786,0.01009463518857956,1.7399224042892456,1.7399224042892456,False,0.0,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00019749115745071322,0.014319309964776039,1.2750149965286255,89.04165072653815,75,encoder_output_representation,-0.00019749115745071322,-7.211324373201933e-06,-2.2737367544323206e-13,0.014319309964776039,2.550029993057251,2.550029754638672,True,1.1920928955078125e-07,3525120,13.447265625,128.0,False
shared_e2e_rep_projected,43,42,1,0.0030012219212949276,0.00898953527212143,0.4842010736465454,53.86274807199009,76,encoder_output_representation,0.0030012219212949276,2.6127094315597787e-05,2.6127094315597787e-05,0.00898953527212143,0.9684021472930908,0.9684021472930908,False,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,0.00691212946549058,0.011216224171221256,0.7734224796295166,68.95569024146064,77,encoder_output_representation,0.00691212946549058,0.00011992378131253645,0.00011992378131253645,0.011216224171221256,1.5468449592590332,1.5468449592590332,False,0.0,3202560,12.216796875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00012322794646024704,0.012652258388698101,0.8173739314079285,64.60300653818966,78,encoder_output_representation,-0.00012322794646024704,-2.5487547645752784e-06,-1.9326762412674725e-12,0.012652258388698101,1.634747862815857,1.6347477436065674,True,5.960464477539063e-08,3916800,14.94140625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00046255605411715806,0.007965484634041786,0.8175882697105408,102.64137177748673,79,encoder_output_representation,-0.00046255605411715806,-6.024780304869637e-06,-2.7284841053187847e-12,0.007965484634041786,1.6351765394210815,1.635176420211792,True,5.960464477539063e-08,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.005268499720841646,0.00770438089966774,0.8824869990348816,114.54353185898945,80,encoder_output_representation,0.005268499720841646,7.164123235270381e-05,7.164123235270381e-05,0.00770438089966774,1.7649739980697632,1.7649739980697632,False,0.0,2785280,10.625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.00018354470375925303,0.007800102699548006,1.1431652307510376,146.55771529998967,81,encoder_output_representation,-0.00018354470375925303,-3.2732652925915318e-06,-3.296918293926865e-12,0.007800102699548006,2.286330461502075,2.286330461502075,True,0.0,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.002016804413869977,0.00694614090025425,0.5116307735443115,73.65683778824358,82,encoder_output_representation,-0.002016804413869977,-1.4334877960209269e-05,-1.000444171950221e-11,0.00694614090025425,1.023261547088623,1.0232594013214111,True,2.086162567138672e-06,2350080,8.96484375,128.0,False
shared_e2e_rep_projected,43,42,1,0.0020210600923746824,0.0054628062061965466,0.29096537828445435,53.26298742840406,83,encoder_output_representation,0.0020210600923746824,6.42489885649411e-06,6.42489885649411e-06,0.0054628062061965466,0.5819307565689087,0.5819307565689087,False,0.0,3194880,12.1875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.012410310097038746,0.009716630913317204,1.07888925075531,111.03532287890343,84,encoder_output_representation,-0.012410310097038746,-0.0002601987507659942,-4.3655745685100555e-11,0.009716630913317204,2.15777850151062,2.1576123237609863,True,7.700920104980469e-05,3399680,12.96875,128.0,False
shared_e2e_rep_projected,43,42,1,0.00012314828927628696,0.006944410037249327,0.5109280943870544,73.5740101241822,85,encoder_output_representation,0.00012314828927628696,8.738834367250092e-07,8.738834367250092e-07,0.006944410037249327,1.0218561887741089,1.0218561887741089,False,0.0,2785280,10.625,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0005416636122390628,0.006727348547428846,0.5481129884719849,81.47533677015598,86,encoder_output_representation,-0.0005416636122390628,-3.994603503088001e-06,-3.183231456205249e-12,0.006727348547428846,1.0962259769439697,1.0962258577346802,True,1.1920928955078125e-07,2325504,8.87109375,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0016989503055810928,0.005875961855053902,0.21219411492347717,36.112234925584055,87,encoder_output_representation,-0.0016989503055810928,-4.236653694533743e-06,-5.4569682106375694e-12,0.005875961855053902,0.42438822984695435,0.4243876338005066,True,1.430511474609375e-06,2088960,7.96875,128.0,False
shared_e2e_rep_projected,43,42,1,-0.0002597951970528811,0.01476066093891859,0.5142766833305359,34.841033572864745,88,encoder_output_representation,-0.0002597951970528811,-3.944243871956132e-06,6.821210263296962e-13,0.01476066093891859,1.0285533666610718,1.0285532474517822,True,1.1920928955078125e-07,2350080,8.96484375,128.0,False
