experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,total_loss,main_loss,main_cls_or_obj_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
localization_gt_e2e_aux050,43,42,0,7e3c91a3da88332b,0.0,,,,,,,,,,,0.0,0.059487368911504745,0.09895385056734085,0.0658993273973465,0.5273311734199524,5.838710099997115,,,
localization_gt_e2e_aux050,43,42,1,7e3c91a3da88332b,56.86127289999422,4.390034545063973,3.1047945165634157,1.7599765820801259,0.12949324280023575,0.3486758549511433,2.5704800581932066,0.3008683762140572,0.5330690894275903,0.9984732824427481,0.0015267175572519084,0.5,0.1250040978193283,0.29474377632141113,0.08849005401134491,0.5347266793251038,5.778489099997387,4.436022576093674,4.6349704754352565,13.37006579875946
localization_gt_e2e_aux050,43,42,2,7e3c91a3da88332b,113.79389929999161,2.496219438314438,1.6383579915761948,0.4320793467760086,0.11492676639929414,0.3158224070072174,1.7157228961586952,0.19044883970171214,0.38173934813588856,0.9984732824427481,0.0015267175572519084,0.5,0.139947310090065,0.3165209889411926,0.0918571874499321,0.5398713946342468,5.725484000002325,4.425946781635284,5.0473919153213505,13.415164732933045
localization_gt_e2e_aux050,43,42,3,7e3c91a3da88332b,172.1222465999963,2.2826109647750856,1.5711128827929497,0.426365387737751,0.10578033683821558,0.3079229050129652,1.4229961857199669,0.14994294501841068,0.3366407320648432,0.999236641221374,0.0007633587786259542,0.5,0.10852400213479996,0.24939432740211487,0.07618477195501328,0.5327974557876587,5.817562199998065,4.380516457557678,5.154370629787445,13.446494798660279
localization_gt_e2e_aux050,43,42,4,7e3c91a3da88332b,230.60525049999706,1.9962860810756684,1.39700839728117,0.4227159351110458,0.08660385018214584,0.2706366004422307,1.1985553765296937,0.12300433112308383,0.2917668603360653,0.9977099236641221,0.0022900763358778627,0.5,0.15601122379302979,0.3198975622653961,0.14127659797668457,0.581028938293457,5.8307587999952375,4.57549164056778,5.482818717956543,13.573205609321594
localization_gt_e2e_aux050,43,42,5,7e3c91a3da88332b,289.3037409000026,1.8395577970147132,1.3103762620687485,0.39879239089787005,0.08063443389721214,0.25420584907755256,1.058363065868616,0.10702534380368889,0.2616181757487357,0.999236641221374,0.0007633587786259542,0.5,0.2056584656238556,0.38303273916244507,0.20877006649971008,0.6263665556907654,5.761814299999969,4.605883647203445,5.566720809936523,13.483582725524903
localization_gt_e2e_aux050,43,42,6,7e3c91a3da88332b,348.072124899998,1.6669148537516594,1.1861758908629418,0.39685863301157953,0.0699592443741858,0.21976051736623048,0.9614779271185399,0.09741945730522275,0.23719031915068625,0.9984732824427481,0.0015267175572519084,0.5,0.20721101760864258,0.39469996094703674,0.21409672498703003,0.6257234811782837,5.793381399998907,4.580119915008545,5.58763117313385,13.524590721130371
localization_gt_e2e_aux050,43,42,7,7e3c91a3da88332b,405.3750043999971,1.556877244412899,1.1137132889032364,0.37518820017576215,0.06392995972186327,0.20943764578551055,0.886327913403511,0.08726910245604813,0.22499120019376279,0.9984732824427481,0.0015267175572519084,0.5,0.22756178677082062,0.4101727306842804,0.22251224517822266,0.642122209072113,5.793225300003542,4.628118580579757,5.663093619346618,13.525716953277588
