experiment,seed,data_seed,epoch,cosine,main_grad_norm,weighted_aux_grad_norm,norm_ratio,step,projection_scope,enc_cls_aux_cosine_raw,enc_cls_aux_dot_raw,enc_cls_aux_dot_projected,enc_cls_grad_norm,enc_aux_grad_norm,enc_aux_grad_norm_projected,projection_applied,projection_removed_ratio
shared_e2e_projected,42,42,1,-0.13987281918525696,6.569180965423584,2.43523907661438,0.37070665116885765,24,transformer_encoder,-0.13987281918525696,-4.47523832321167,2.980232238769531e-07,6.569180965423584,4.87047815322876,4.822598457336426,True,0.009830594062805176
shared_e2e_projected,42,42,1,-0.06044736132025719,4.233038425445557,2.444113254547119,0.577389810556671,25,transformer_encoder,-0.06044736132025719,-1.2507798671722412,-1.341104507446289e-07,4.233038425445557,4.888226509094238,4.879288196563721,True,0.0018285512924194336
shared_e2e_projected,42,42,1,-0.0949491634964943,5.050551414489746,2.8040995597839355,0.5552066160021919,26,transformer_encoder,-0.0949491634964943,-2.689387321472168,1.6391277313232422e-07,5.050551414489746,5.608199119567871,5.58286190032959,True,0.004517912864685059
shared_e2e_projected,42,42,1,-0.1574154943227768,5.133453369140625,2.0924322605133057,0.4076071428040639,27,transformer_encoder,-0.1574154943227768,-3.3817267417907715,3.725290298461914e-07,5.133453369140625,4.184864521026611,4.132689476013184,True,0.012467563152313232
shared_e2e_projected,42,42,1,-0.08811827003955841,2.257462739944458,2.199414014816284,0.9742858546008152,28,transformer_encoder,-0.08811827003955841,-0.8750311732292175,3.725290298461914e-08,2.257462739944458,4.398828029632568,4.381716728210449,True,0.0038899779319763184
shared_e2e_projected,42,42,1,-0.14385128021240234,4.545495510101318,2.833568811416626,0.6233795204768481,29,transformer_encoder,-0.14385128021240234,-3.705601692199707,5.364418029785156e-07,4.545495510101318,5.667137622833252,5.608194828033447,True,0.010400831699371338
shared_e2e_projected,42,42,1,-0.24023133516311646,3.8133676052093506,4.341463088989258,1.1384853332939864,30,transformer_encoder,-0.24023133516311646,-7.954345703125,-5.662441253662109e-07,3.8133676052093506,8.682926177978516,8.428653717041016,True,0.029284179210662842
shared_e2e_projected,42,42,1,-0.2184699922800064,6.78164005279541,6.483360290527344,0.9560165741699731,31,transformer_encoder,-0.2184699922800064,-19.21129608154297,6.556510925292969e-07,6.78164005279541,12.966720581054688,12.653491973876953,True,0.02415633201599121
shared_e2e_projected,42,42,1,-0.049049507826566696,4.297261714935303,7.382028579711914,1.7178447740465475,32,transformer_encoder,-0.049049507826566696,-3.1119470596313477,7.450580596923828e-07,4.297261714935303,14.764057159423828,14.74628734588623,True,0.0012035965919494629
shared_e2e_projected,42,42,1,0.2575882077217102,0.38397160172462463,5.492300510406494,14.303923742635119,33,transformer_encoder,0.2575882077217102,1.0864490270614624,1.0864490270614624,0.38397160172462463,10.984601020812988,10.984601020812988,False,0.0
shared_e2e_projected,42,42,1,0.1698642075061798,2.004406690597534,9.156045913696289,4.567958167694391,34,transformer_encoder,0.1698642075061798,6.234845161437988,6.234845161437988,2.004406690597534,18.312091827392578,18.312091827392578,False,0.0
shared_e2e_projected,42,42,1,-0.0036345103289932013,2.8539063930511475,5.412662506103516,1.8965802519951502,35,transformer_encoder,-0.0036345103289932013,-0.11228624731302261,2.086162567138672e-07,2.8539063930511475,10.825325012207031,10.825254440307617,True,6.496906280517578e-06
shared_e2e_projected,42,42,1,-0.10787466168403625,4.208162784576416,8.904593467712402,2.116028757335422,36,transformer_encoder,-0.10787466168403625,-8.084553718566895,-2.86102294921875e-06,4.208162784576416,17.809186935424805,17.70526123046875,True,0.005835533142089844
shared_e2e_projected,42,42,1,0.1924723982810974,2.639145612716675,4.693913459777832,1.7785731250145107,37,transformer_encoder,0.1924723982810974,4.768665790557861,4.768665790557861,2.639145612716675,9.387826919555664,9.387826919555664,False,0.0
shared_e2e_projected,42,42,1,0.05988573655486107,1.9388227462768555,7.289259910583496,3.7596319336469253,38,transformer_encoder,0.05988573655486107,1.6926802396774292,1.6926802396774292,1.9388227462768555,14.578519821166992,14.578519821166992,False,0.0
shared_e2e_projected,42,42,1,-0.02295345813035965,1.2033255100250244,5.02348518371582,4.174668567951619,39,transformer_encoder,-0.02295345813035965,-0.277502179145813,3.725290298461914e-08,1.2033255100250244,10.04697036743164,10.04432201385498,True,0.00026357173919677734
shared_e2e_projected,42,42,1,-0.01973865181207657,1.6332982778549194,6.515928745269775,3.9894297530438982,40,transformer_encoder,-0.01973865181207657,-0.4201354384422302,-1.3224780559539795e-07,1.6332982778549194,13.03185749053955,13.029318809509277,True,0.00019478797912597656
shared_e2e_projected,42,42,1,-0.08203937113285065,1.8103549480438232,8.121343612670898,4.486050440796931,41,transformer_encoder,-0.08203937113285065,-2.412370204925537,2.9802322387695312e-08,1.8103549480438232,16.242687225341797,16.18793296813965,True,0.003371000289916992
shared_e2e_projected,42,42,1,0.128873810172081,0.9660831093788147,2.979820966720581,3.0844354256815305,42,transformer_encoder,0.128873810172081,0.7419921159744263,0.7419921159744263,0.9660831093788147,5.959641933441162,5.959641933441162,False,0.0
shared_e2e_projected,42,42,1,-0.2592036724090576,0.22384464740753174,3.8695454597473145,17.286745537865897,43,transformer_encoder,-0.2592036724090576,-0.4490325152873993,-6.891787052154541e-08,0.22384464740753174,7.739090919494629,7.474589824676514,True,0.034177303314208984
shared_e2e_projected,42,42,1,-0.10866808891296387,0.7561096549034119,6.610457897186279,8.742723828901143,44,transformer_encoder,-0.10866808891296387,-1.0862964391708374,-6.705522537231445e-08,0.7561096549034119,13.220915794372559,13.142621994018555,True,0.00592195987701416
shared_e2e_projected,42,42,1,-0.36486583948135376,0.46989625692367554,3.982583999633789,8.475453764426716,45,transformer_encoder,-0.36486583948135376,-1.3656208515167236,-1.341104507446289e-07,0.46989625692367554,7.965167999267578,7.416049480438232,True,0.06893998384475708
shared_e2e_projected,42,42,1,0.0007391215185634792,0.9741398096084595,10.208511352539062,10.479513568634689,46,transformer_encoder,0.0007391215185634792,0.01470041275024414,0.01470041275024414,0.9741398096084595,20.417022705078125,20.417022705078125,False,0.0
shared_e2e_projected,42,42,1,-0.11143042147159576,0.23560361564159393,2.6842732429504395,11.393175081972522,47,transformer_encoder,-0.11143042147159576,-0.14094264805316925,9.778887033462524e-09,0.23560361564159393,5.368546485900879,5.335112571716309,True,0.006227731704711914
shared_e2e_projected,42,42,1,-0.1519557535648346,0.8285970091819763,8.552412986755371,10.321559083587148,48,transformer_encoder,-0.1519557535648346,-2.153670072555542,3.3527612686157227e-07,0.8285970091819763,17.104825973510742,16.906192779541016,True,0.01161271333694458
shared_e2e_projected,42,42,1,-0.009672650136053562,0.7921162843704224,6.106929302215576,7.709637363495679,49,transformer_encoder,-0.009672650136053562,-0.09358091652393341,2.60770320892334e-08,0.7921162843704224,12.213858604431152,12.213286399841309,True,4.684925079345703e-05
shared_e2e_projected,42,42,1,0.011431253515183926,0.6990599036216736,3.796307325363159,5.430589432601322,50,transformer_encoder,0.011431253515183926,0.06067357957363129,0.06067357957363129,0.6990599036216736,7.592614650726318,7.592614650726318,False,0.0
shared_e2e_projected,42,42,1,0.06007208302617073,1.2776036262512207,6.774635314941406,5.302611213479196,51,transformer_encoder,0.06007208302617073,1.0398836135864258,1.0398836135864258,1.2776036262512207,13.549270629882812,13.549270629882812,False,0.0
shared_e2e_projected,42,42,1,0.08565232902765274,0.6107896566390991,9.615989685058594,15.743537207180394,52,transformer_encoder,0.08565232902765274,1.006131649017334,1.006131649017334,0.6107896566390991,19.231979370117188,19.231979370117188,False,0.0
shared_e2e_projected,42,42,1,0.07076701521873474,0.42892521619796753,8.044347763061523,18.754662722717402,53,transformer_encoder,0.07076701521873474,0.48835235834121704,0.48835235834121704,0.42892521619796753,16.088695526123047,16.088695526123047,False,0.0
shared_e2e_projected,42,42,1,0.1430916041135788,0.651960015296936,11.816015243530273,18.123834232608043,54,transformer_encoder,0.1430916041135788,2.20463228225708,2.20463228225708,0.651960015296936,23.632030487060547,23.632030487060547,False,0.0
shared_e2e_projected,42,42,1,0.05661219730973244,0.6585778594017029,8.865996360778809,13.462335901837461,55,transformer_encoder,0.05661219730973244,0.6611114144325256,0.6611114144325256,0.6585778594017029,17.731992721557617,17.731992721557617,False,0.0
shared_e2e_projected,42,42,1,-0.09016851335763931,0.1330476701259613,1.960249662399292,14.73343847767833,56,transformer_encoder,-0.09016851335763931,-0.04703309386968613,8.614733815193176e-09,0.1330476701259613,3.920499324798584,3.9045286178588867,True,0.004073619842529297
shared_e2e_projected,42,42,1,-0.006331346929073334,0.3545953333377838,8.652545928955078,24.40118387207525,57,transformer_encoder,-0.006331346929073334,-0.03885107487440109,1.1175870895385742e-08,0.3545953333377838,17.305091857910156,17.304744720458984,True,2.008676528930664e-05
shared_e2e_projected,42,42,1,-0.0015368149615824223,0.7927637100219727,3.026603937149048,3.817788199544554,58,transformer_encoder,-0.0015368149615824223,-0.007374811917543411,-7.450580596923828e-09,0.7927637100219727,6.053207874298096,6.0532002449035645,True,1.2516975402832031e-06
shared_e2e_projected,42,42,1,-0.11749466508626938,0.863837718963623,10.223616600036621,11.835112516622056,59,transformer_encoder,-0.11749466508626938,-2.0753190517425537,4.470348358154297e-08,0.863837718963623,20.447233200073242,20.305604934692383,True,0.006926536560058594
shared_e2e_projected,42,42,1,0.009153459221124649,0.5088179707527161,2.357436180114746,4.633162182985186,60,transformer_encoder,0.009153459221124649,0.021959256380796432,0.021959256380796432,0.5088179707527161,4.714872360229492,4.714872360229492,False,0.0
shared_e2e_projected,42,42,1,0.2389921247959137,0.19059163331985474,3.7329261302948,19.58599160557131,61,transformer_encoder,0.2389921247959137,0.3400688171386719,0.3400688171386719,0.19059163331985474,7.4658522605896,7.4658522605896,False,0.0
shared_e2e_projected,42,42,1,0.06501483917236328,0.7526493668556213,3.993372678756714,5.305754385259121,62,transformer_encoder,0.06501483917236328,0.39081841707229614,0.39081841707229614,0.7526493668556213,7.986745357513428,7.986745357513428,False,0.0
shared_e2e_projected,42,42,1,0.08100840449333191,0.565069317817688,9.631583213806152,17.044958751261827,63,transformer_encoder,0.08100840449333191,0.8817784190177917,0.8817784190177917,0.565069317817688,19.263166427612305,19.263166427612305,False,0.0
shared_e2e_projected,42,42,1,0.14070484042167664,0.22468174993991852,4.808929920196533,21.403295645874554,64,transformer_encoder,0.14070484042167664,0.30405718088150024,0.30405718088150024,0.22468174993991852,9.617859840393066,9.617859840393066,False,0.0
shared_e2e_projected,42,42,1,0.039260901510715485,0.35669487714767456,5.869354248046875,16.45483191399162,65,transformer_encoder,0.039260901510715485,0.16439077258110046,0.16439077258110046,0.35669487714767456,11.73870849609375,11.73870849609375,False,0.0
shared_e2e_projected,42,42,1,-0.0047103725373744965,0.5504559278488159,6.6904377937316895,12.154356879901265,66,transformer_encoder,-0.0047103725373744965,-0.03469463810324669,-5.587935447692871e-09,0.5504559278488159,13.380875587463379,13.380725860595703,True,1.1205673217773438e-05
shared_e2e_projected,42,42,1,0.1520313024520874,0.26365700364112854,4.072286605834961,15.445395152020586,67,transformer_encoder,0.1520313024520874,0.32646802067756653,0.32646802067756653,0.26365700364112854,8.144573211669922,8.144573211669922,False,0.0
shared_e2e_projected,42,42,1,-0.08690638840198517,0.7060918211936951,12.471957206726074,17.66336449789406,68,transformer_encoder,-0.08690638840198517,-1.5306556224822998,-1.862645149230957e-08,0.7060918211936951,24.94391441345215,24.84954261779785,True,0.0037833452224731445
shared_e2e_projected,42,42,1,-0.053448788821697235,0.2810085415840149,7.645038604736328,27.205716102585598,69,transformer_encoder,-0.053448788821697235,-0.2296503335237503,3.306195139884949e-08,0.2810085415840149,15.290077209472656,15.268221855163574,True,0.0014293789863586426
shared_e2e_projected,42,42,1,0.18317216634750366,1.046811819076538,14.885880470275879,14.220206725796904,70,transformer_encoder,0.18317216634750366,5.708639621734619,5.708639621734619,1.046811819076538,29.771760940551758,29.771760940551758,False,0.0
shared_e2e_projected,42,42,1,0.07382594048976898,0.4104181230068207,13.548818588256836,33.01223271768549,71,transformer_encoder,0.07382594048976898,0.8210449814796448,0.8210449814796448,0.4104181230068207,27.097637176513672,27.097637176513672,False,0.0
shared_e2e_projected,42,42,1,0.08046853542327881,0.20488867163658142,6.382724761962891,31.152160395105515,72,transformer_encoder,0.08046853542327881,0.21046511828899384,0.21046511828899384,0.20488867163658142,12.765449523925781,12.765449523925781,False,0.0
shared_e2e_projected,42,42,1,-0.04773314297199249,0.4465157389640808,18.858739852905273,42.23533059922515,73,transformer_encoder,-0.04773314297199249,-0.8038952350616455,-1.4901161193847656e-07,0.4465157389640808,37.71747970581055,37.67448425292969,True,0.0011399388313293457
shared_e2e_projected,42,42,1,0.016840051859617233,0.3666449785232544,10.104964256286621,27.560623622848052,74,transformer_encoder,0.016840051859617233,0.12478257715702057,0.12478257715702057,0.3666449785232544,20.209928512573242,20.209928512573242,False,0.0
shared_e2e_projected,42,42,1,0.03590443357825279,0.33142316341400146,7.919062614440918,23.894113292705253,75,transformer_encoder,0.03590443357825279,0.18846674263477325,0.18846674263477325,0.33142316341400146,15.838125228881836,15.838125228881836,False,0.0
shared_e2e_projected,42,42,1,0.009479837492108345,0.47031837701797485,5.610175609588623,11.928463533914199,76,transformer_encoder,0.009479837492108345,0.05002640187740326,0.05002640187740326,0.47031837701797485,11.220351219177246,11.220351219177246,False,0.0
shared_e2e_projected,42,42,1,0.10822989046573639,0.3327653408050537,17.26465606689453,51.88237460405712,77,transformer_encoder,0.10822989046573639,1.243578553199768,1.243578553199768,0.3327653408050537,34.52931213378906,34.52931213378906,False,0.0
shared_e2e_projected,42,42,1,-0.05248742178082466,0.22285473346710205,5.968109130859375,26.78026640049084,78,transformer_encoder,-0.05248742178082466,-0.13961878418922424,-4.6566128730773926e-09,0.22285473346710205,11.93621826171875,11.919767379760742,True,0.0013782382011413574
shared_e2e_projected,42,42,1,0.053649794310331345,0.6288138628005981,8.771581649780273,13.949408829368972,79,transformer_encoder,0.053649794310331345,0.5918315052986145,0.5918315052986145,0.6288138628005981,17.543163299560547,17.543163299560547,False,0.0
shared_e2e_projected,42,42,1,0.0016913911094889045,0.40531495213508606,17.371660232543945,42.85965800431217,80,transformer_encoder,0.0016913911094889045,0.02381814830005169,0.02381814830005169,0.40531495213508606,34.74332046508789,34.74332046508789,False,0.0
shared_e2e_projected,42,42,1,0.10189951956272125,0.2614035904407501,5.767032146453857,22.061793936074555,81,transformer_encoder,0.10189951956272125,0.30723172426223755,0.30723172426223755,0.2614035904407501,11.534064292907715,11.534064292907715,False,0.0
shared_e2e_projected,42,42,1,0.012077412568032742,0.26583099365234375,15.85343074798584,59.63725497230433,82,transformer_encoder,0.012077412568032742,0.1017964780330658,0.1017964780330658,0.26583099365234375,31.70686149597168,31.70686149597168,False,0.0
shared_e2e_projected,42,42,1,-0.0003753721830435097,0.4732210636138916,18.08013916015625,38.206539290711106,83,transformer_encoder,-0.0003753721830435097,-0.006423295475542545,2.2910535335540771e-07,0.4732210636138916,36.1602783203125,36.16027069091797,True,2.384185791015625e-07
shared_e2e_projected,42,42,1,-0.020006630569696426,0.5483105778694153,4.520475387573242,8.24437019825255,84,transformer_encoder,-0.020006630569696426,-0.09917785227298737,1.6298145055770874e-08,0.5483105778694153,9.040950775146484,9.039141654968262,True,0.00020009279251098633
shared_e2e_projected,42,42,1,-0.12943203747272491,0.28778743743896484,6.417965888977051,22.30106340322169,85,transformer_encoder,-0.12943203747272491,-0.4781244993209839,1.0244548320770264e-07,0.28778743743896484,12.835931777954102,12.727959632873535,True,0.008411705493927002
shared_e2e_projected,42,42,1,0.008791029453277588,0.1782682240009308,7.040399074554443,39.493292279153934,86,transformer_encoder,0.008791029453277588,0.022066880017518997,0.022066880017518997,0.1782682240009308,14.080798149108887,14.080798149108887,False,0.0
shared_e2e_projected,42,42,1,-0.02389545924961567,0.42990365624427795,12.73009967803955,29.611517588038634,87,transformer_encoder,-0.02389545924961567,-0.26154613494873047,-4.470348358154297e-08,0.42990365624427795,25.4601993560791,25.452932357788086,True,0.0002854466438293457
shared_e2e_projected,42,42,1,-0.0028965675737708807,0.2091725915670395,4.066694736480713,19.441814560954768,88,transformer_encoder,-0.0028965675737708807,-0.004927878733724356,-1.2922100722789764e-08,0.2091725915670395,8.133389472961426,8.133354187011719,True,4.351139068603516e-06
shared_e2e_projected,42,42,1,-0.015639055520296097,0.19414153695106506,7.914313316345215,40.76568796475574,89,transformer_encoder,-0.015639055520296097,-0.04805872216820717,-3.026798367500305e-09,0.19414153695106506,15.82862663269043,15.826692581176758,True,0.00012218952178955078
shared_e2e_projected,42,42,1,0.09073004871606827,0.2062494307756424,4.777523994445801,23.163816629597292,90,transformer_encoder,0.09073004871606827,0.17880380153656006,0.17880380153656006,0.2062494307756424,9.555047988891602,9.555047988891602,False,0.0
shared_e2e_projected,42,42,1,0.1674942970275879,0.20243145525455475,6.5998053550720215,32.602667143665286,91,transformer_encoder,0.1674942970275879,0.4475474953651428,0.4475474953651428,0.20243145525455475,13.199610710144043,13.199610710144043,False,0.0
shared_e2e_projected,42,42,1,-0.005829100962728262,0.3679230809211731,4.6904401779174805,12.748426019302658,92,transformer_encoder,-0.005829100962728262,-0.02011880651116371,-5.587935447692871e-09,0.3679230809211731,9.380880355834961,9.380721092224121,True,1.6987323760986328e-05
shared_e2e_projected,42,42,1,0.055648621171712875,0.16166511178016663,4.702662467956543,29.088913595354185,93,transformer_encoder,0.055648621171712875,0.08461444824934006,0.08461444824934006,0.16166511178016663,9.405324935913086,9.405324935913086,False,0.0
shared_e2e_projected,42,42,1,0.027531765401363373,0.395620733499527,9.037446975708008,22.843714220348904,94,transformer_encoder,0.027531765401363373,0.1968742161989212,0.1968742161989212,0.395620733499527,18.074893951416016,18.074893951416016,False,0.0
shared_e2e_projected,42,42,1,0.1345842480659485,0.6420350670814514,14.798652648925781,23.049601817229647,95,transformer_encoder,0.1345842480659485,2.557438373565674,2.557438373565674,0.6420350670814514,29.597305297851562,29.597305297851562,False,0.0
shared_e2e_projected,42,42,1,0.042547017335891724,0.4949985444545746,8.086189270019531,16.335783934333552,96,transformer_encoder,0.042547017335891724,0.34060177206993103,0.34060177206993103,0.4949985444545746,16.172378540039062,16.172378540039062,False,0.0
shared_e2e_projected,42,42,1,-0.052129894495010376,0.4057171940803528,6.050073623657227,14.912046400624082,97,transformer_encoder,-0.052129894495010376,-0.25591805577278137,-2.7939677238464355e-09,0.4057171940803528,12.100147247314453,12.083696365356445,True,0.0013595819473266602
shared_e2e_projected,42,42,1,0.031390611082315445,0.16722580790519714,3.62013578414917,21.648188335866674,98,transformer_encoder,0.031390611082315445,0.0380065031349659,0.0380065031349659,0.16722580790519714,7.24027156829834,7.24027156829834,False,0.0
shared_e2e_projected,42,42,1,0.09253591299057007,0.14683116972446442,2.7628562450408936,18.81655135095309,99,transformer_encoder,0.09253591299057007,0.07507871836423874,0.07507871836423874,0.14683116972446442,5.525712490081787,5.525712490081787,False,0.0
shared_e2e_projected,42,42,1,-0.046244796365499496,0.276321142911911,10.645600318908691,38.526188067709406,100,transformer_encoder,-0.046244796365499496,-0.2720677852630615,-8.940696716308594e-08,0.276321142911911,21.291200637817383,21.26841926574707,True,0.0010699629783630371
shared_e2e_projected,42,42,1,0.10349301248788834,0.1951366513967514,10.57054615020752,54.16996794064847,101,transformer_encoder,0.10349301248788834,0.42695027589797974,0.42695027589797974,0.1951366513967514,21.14109230041504,21.14109230041504,False,0.0
shared_e2e_projected,42,42,1,0.15405166149139404,0.3340967893600464,5.3423895835876465,15.990544518014834,102,transformer_encoder,0.15405166149139404,0.5499259829521179,0.5499259829521179,0.3340967893600464,10.684779167175293,10.684779167175293,False,0.0
shared_e2e_projected,42,42,1,-0.01789027824997902,0.3071778118610382,9.816920280456543,31.95842896653468,103,transformer_encoder,-0.01789027824997902,-0.10789769887924194,7.078051567077637e-08,0.3071778118610382,19.633840560913086,19.630695343017578,True,0.00016021728515625
shared_e2e_projected,42,42,1,-0.062021736055612564,0.18798208236694336,4.132959365844727,21.985921816618344,104,transformer_encoder,-0.062021736055612564,-0.09637213498353958,2.1886080503463745e-08,0.18798208236694336,8.265918731689453,8.250006675720215,True,0.0019249916076660156
shared_e2e_projected,42,42,1,-0.0647663027048111,0.2680535912513733,3.414482355117798,12.738058606779829,105,transformer_encoder,-0.0647663027048111,-0.11855655908584595,3.3527612686157227e-08,0.2680535912513733,6.828964710235596,6.814627170562744,True,0.0020995140075683594
shared_e2e_projected,42,42,1,-0.017063237726688385,0.19038930535316467,2.877969741821289,15.116236368858894,106,transformer_encoder,-0.017063237726688385,-0.018699077889323235,-7.450580596923828e-09,0.19038930535316467,5.755939483642578,5.755101680755615,True,0.0001455545425415039
shared_e2e_projected,42,42,1,0.2324208915233612,0.23172132670879364,5.478170394897461,23.641200715987306,107,transformer_encoder,0.2324208915233612,0.5900743007659912,0.5900743007659912,0.23172132670879364,10.956340789794922,10.956340789794922,False,0.0
shared_e2e_projected,42,42,1,0.12117971479892731,0.7397280335426331,8.410184860229492,11.369293144065743,108,transformer_encoder,0.12117971479892731,1.507778525352478,1.507778525352478,0.7397280335426331,16.820369720458984,16.820369720458984,False,0.0
