experiment,seed,iou_threshold,recall_threshold,precision
shared_e2e,44,0.75,0.11,0.2939006859427116
shared_e2e,44,0.75,0.12,0.2825370495790752
shared_e2e,44,0.75,0.13,0.22867402947622345
shared_e2e,44,0.75,0.14,0.22867402947622345
shared_e2e,44,0.75,0.15,0.2260838352116536
shared_e2e,44,0.75,0.16,0.2260838352116536
shared_e2e,44,0.75,0.17,0.2260838352116536
shared_e2e,44,0.75,0.18,0.2260838352116536
shared_e2e,44,0.75,0.19,0.20941716854498696
shared_e2e,44,0.75,0.2,0.20941716854498696
shared_e2e,44,0.75,0.21,0.17237566275348112
shared_e2e,44,0.75,0.22,0.17237566275348112
shared_e2e,44,0.75,0.23,0.17237566275348112
shared_e2e,44,0.75,0.24,0.17237566275348112
shared_e2e,44,0.75,0.25,0.17237566275348112
shared_e2e,44,0.75,0.26,0.11427272728710777
shared_e2e,44,0.75,0.27,0.11312903227244502
shared_e2e,44,0.75,0.28,0.10103169333687079
shared_e2e,44,0.75,0.29,0.1009283021044473
shared_e2e,44,0.75,0.3,0.1009283021044473
shared_e2e,44,0.75,0.31,0.0851062461453826
shared_e2e,44,0.75,0.32,0.08326885086739326
shared_e2e,44,0.75,0.33,0.08326885086739326
shared_e2e,44,0.75,0.34,0.08326885086739326
shared_e2e,44,0.75,0.35000000000000003,0.08326885086739326
shared_e2e,44,0.75,0.36,0.08303268352596276
shared_e2e,44,0.75,0.37,0.07916204489296197
shared_e2e,44,0.75,0.38,0.07836566090673724
shared_e2e,44,0.75,0.39,0.07836566090673724
shared_e2e,44,0.75,0.4,0.07836566090673724
shared_e2e,44,0.75,0.41000000000000003,0.06886956618474804
shared_e2e,44,0.75,0.42,0.06886956618474804
shared_e2e,44,0.75,0.43,0.06827617093191007
shared_e2e,44,0.75,0.44,0.06736580678625181
shared_e2e,44,0.75,0.45,0.06736580678625181
shared_e2e,44,0.75,0.46,0.06321142248751328
shared_e2e,44,0.75,0.47000000000000003,0.06321142248751328
shared_e2e,44,0.75,0.48,0.06321142248751328
shared_e2e,44,0.75,0.49,0.06321142248751328
shared_e2e,44,0.75,0.5,0.06321142248751328
shared_e2e,44,0.75,0.51,0.04752391416706154
shared_e2e,44,0.75,0.52,0.04752391416706154
shared_e2e,44,0.75,0.53,0.04709822570794865
shared_e2e,44,0.75,0.54,0.047074108401369455
shared_e2e,44,0.75,0.55,0.04658379548660045
shared_e2e,44,0.75,0.56,0.04658379548660045
shared_e2e,44,0.75,0.5700000000000001,0.044340761639283896
shared_e2e,44,0.75,0.58,0.043656982203859
shared_e2e,44,0.75,0.59,0.043656982203859
shared_e2e,44,0.75,0.6,0.0429272717150123
shared_e2e,44,0.75,0.61,0.042463972969248406
shared_e2e,44,0.75,0.62,0.042463972969248406
shared_e2e,44,0.75,0.63,0.034399456840216155
shared_e2e,44,0.75,0.64,0.03246343346821175
shared_e2e,44,0.75,0.65,0.03235761600749752
shared_e2e,44,0.75,0.66,0.03235761600749752
shared_e2e,44,0.75,0.67,0.03201077409439054
shared_e2e,44,0.75,0.68,0.03114134151354857
shared_e2e,44,0.75,0.6900000000000001,0.03114134151354857
shared_e2e,44,0.75,0.7000000000000001,0.028003433977152187
shared_e2e,44,0.75,0.71,0.028003433977152187
shared_e2e,44,0.75,0.72,0.027976439052198078
shared_e2e,44,0.75,0.73,0.025013476089235116
shared_e2e,44,0.75,0.74,0.024787640497545862
shared_e2e,44,0.75,0.75,0.023676708858428146
shared_e2e,44,0.75,0.76,0.011124008124428417
shared_e2e,44,0.75,0.77,0.011124008124428417
shared_e2e,44,0.75,0.78,0.011100884146532078
shared_e2e,44,0.75,0.79,0.01054469742759676
shared_e2e,44,0.75,0.8,0.01054469742759676
shared_e2e,44,0.75,0.81,0.009224407171566019
shared_e2e,44,0.75,0.8200000000000001,0.008462081543922976
shared_e2e,44,0.75,0.8300000000000001,0.008462081543922976
shared_e2e,44,0.75,0.84,0.008394793355438033
shared_e2e,44,0.75,0.85,0.008394793355438033
shared_e2e,44,0.75,0.86,0.00825918478985781
shared_e2e,44,0.75,0.87,0.00825918478985781
shared_e2e,44,0.75,0.88,0.007830791265573876
shared_e2e,44,0.75,0.89,0.007678130638686442
shared_e2e,44,0.75,0.9,0.007678130638686442
shared_e2e,44,0.75,0.91,0.006241163707324775
shared_e2e,44,0.75,0.92,0.005845716719752514
shared_e2e,44,0.75,0.93,0.003305301015364523
shared_e2e,44,0.75,0.9400000000000001,0.003305301015364523
shared_e2e,44,0.75,0.9500000000000001,0.003305301015364523
shared_e2e,44,0.75,0.96,0.003305301015364523
shared_e2e,44,0.75,0.97,0.003305301015364523
shared_e2e,44,0.75,0.98,0.003305301015364523
shared_e2e,44,0.75,0.99,0.003305301015364523
shared_e2e,44,0.75,1.0,0.003305301015364523
