experiment,seed,epoch,cosine,main_grad_norm,weighted_aux_grad_norm,norm_ratio
shared_late_decay,42,1,0.020331861451268196,36.467288970947266,2.6119143962860107,0.07162348696572615
shared_late_decay,42,2,0.52243572473526,9.694668769836426,4.025333404541016,0.41521102990803194
shared_late_decay,42,3,-0.022944126278162003,7.936397075653076,2.4328205585479736,0.3065396722665593
shared_late_decay,42,4,0.374502032995224,20.215171813964844,3.698448896408081,0.18295411636586514
shared_late_decay,42,5,0.6365481615066528,15.319015502929688,8.435043334960938,0.550625680439306
shared_late_decay,42,6,-0.006992611102759838,9.793225288391113,2.3232667446136475,0.23723203298178458
shared_late_decay,42,7,-0.33429428935050964,25.39459228515625,0.956944465637207,0.03768300175453355
