experiment,seed,data_seed,epoch,cosine,main_grad_norm,weighted_aux_grad_norm,norm_ratio
shared_e2e,43,42,1,-0.06765639781951904,21.559167861938477,3.0664706230163574,0.14223511049468854
shared_e2e,43,42,2,-0.17376795411109924,16.92236328125,3.7262933254241943,0.22019934588881757
shared_e2e,43,42,3,0.3236681818962097,21.83603858947754,7.204698085784912,0.32994529004252393
shared_e2e,43,42,4,0.5349721312522888,25.38416290283203,8.92302417755127,0.3515193395073806
shared_e2e,43,42,5,-0.026452329009771347,7.087015151977539,2.619818687438965,0.36966460932539963
shared_e2e,43,42,6,0.15901149809360504,12.0317964553833,4.720061779022217,0.39229900510080135
shared_e2e,43,42,7,-0.21600399911403656,12.352083206176758,2.2560770511627197,0.18264749463754829
