experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,total_loss,main_loss,main_cls_or_obj_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,projection_conflict_rate,enc_cls_aux_cosine_raw_mean,projection_removed_ratio_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
shared_e2e_projected,42,42,0,c16286f63961237b,0.0,,,,,,,,,,,0.0,,,,0.00033079201239161193,0.00047058649943210185,0.00039179486338980496,0.02824999950826168,5.50758040000801,,,
shared_e2e_projected,42,42,1,c16286f63961237b,93.2179618999944,45.17488446831703,43.90545894265175,42.31893481373787,0.1590367935784161,0.3956701448559761,2.5388509964942934,0.29940914366394283,0.5209026405960322,0.9984732824427481,0.0015267175572519084,0.5,0.42,0.022210935053153663,0.002122012972831726,0.0053883325308561325,0.011335036717355251,0.0042239222675561905,0.040690477937459946,5.374595600005705,4.361625032424927,4.917224370241165,14.600120310783387
shared_e2e_projected,42,42,2,c16286f63961237b,188.84721229998104,2.9237988835573194,2.091523340344429,0.7774590466916561,0.12378373464569449,0.3475728093832731,1.6645510910451413,0.18250020381063223,0.3760250357165933,0.999236641221374,0.0007633587786259542,0.5,0.32,0.049214704804762734,0.0013705167174339295,0.01625649444758892,0.03657061234116554,0.007827159948647022,0.15712155401706696,5.452791100004106,4.659444640874863,5.652966948747635,14.86676378250122
shared_e2e_projected,42,42,3,c16286f63961237b,281.5608370999835,2.5558010095357897,1.8612023270130158,0.711075376868248,0.106359637491405,0.3091643800586462,1.3891973489522933,0.14833010107278824,0.32377342119812963,0.999236641221374,0.0007633587786259542,0.5,0.295,0.04842387578333728,0.0018577596545219421,0.03624923154711723,0.06027261167764664,0.03515154495835304,0.27825963497161865,5.316319999998086,4.859478726387024,5.978706979751587,14.856257729530334
shared_e2e_projected,42,42,4,c16286f63961237b,374.44143359999,2.345141649246216,1.7151699113845824,0.6683682584762574,0.09567385951057077,0.2842161739990115,1.2599434883892535,0.1327937874943018,0.2979872757196426,0.9984732824427481,0.0015267175572519084,0.5,0.35,0.04246565397417726,0.0019351109862327577,0.052680373191833496,0.091860830783844,0.05068012326955795,0.3462409973144531,5.5079318999924,5.000123815536499,6.2902967536449435,14.906796612739562
shared_e2e_projected,42,42,5,c16286f63961237b,470.95922599999176,2.1505423855781554,1.5819654157757759,0.6355795292556286,0.08509953325614333,0.2604441069811583,1.137153953537345,0.11803844161331653,0.27348087307065727,0.9984732824427481,0.0015267175572519084,0.5,0.395,0.04199443752295338,0.002325652837753296,0.0784590095281601,0.13959239423274994,0.07299134880304337,0.4272027313709259,20.616157600001316,4.941322289705276,6.294811656475067,14.906543893814087
