experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,total_loss,main_loss,main_cls_or_obj_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,projection_conflict_rate,enc_cls_aux_cosine_raw_mean,projection_removed_ratio_mean,epoch_train_seconds,iteration_seconds,peak_extra_cuda_mb,optimizer_step_skip_rate,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
shared_e2e_rep_projected,44,42,0,9fffb715f8680daa,0.0,,,,,,,,,,,0.0,,,,,,,,0.006011935416609049,0.015136176720261574,0.003464354667812586,0.05567790940403938,5.442787099999805,,,
shared_e2e_rep_projected,44,42,1,9fffb715f8680daa,56.528436000000056,35.54995389997959,34.20705257475376,32.56003274142742,0.16599295208230613,0.40852771803736687,2.6858024640381335,0.31854396164417265,0.5465413288027048,0.9984732824427481,0.0015267175572519084,0.5,0.5,4.5807536491793147e-05,3.5810470581054686e-06,56.528436000000056,0.2826421800000003,3881.08251953125,0.045,0.007068896200507879,0.016194287687540054,0.002712376182898879,0.05568172037601471,5.309893699999975,4.522667382955551,4.682648316621781,14.44002091884613
shared_e2e_rep_projected,44,42,2,9fffb715f8680daa,113.82106459999977,2.931108618378639,2.0776507312059405,0.7798898683488369,0.12360935665667057,0.3398570380359888,1.7069157859683037,0.18426384016871453,0.39279829189181326,0.9977099236641221,0.0022900763358778627,0.5,0.43,0.0009646859798971264,2.236664295196533e-06,57.292628599999716,0.2864631429999986,3543.1826171875,0.0,0.009692354127764702,0.023367807269096375,0.004425646271556616,0.10267157107591629,5.328462100000252,4.710766595602036,5.299815876483917,14.680750274658203
shared_e2e_rep_projected,44,42,3,9fffb715f8680daa,171.6193631000001,2.5673308604955674,1.8701253390312196,0.7168170148134232,0.10674540689215065,0.3097906441614032,1.3944110409915447,0.14635305354371667,0.3313228864222765,0.9977099236641221,0.0022900763358778627,0.5,0.455,0.0002567515404552978,1.1688172817230225e-05,57.79829850000033,0.28899149250000167,3924.8427734375,0.0,0.016992928460240364,0.030858105048537254,0.017695456743240356,0.15134510397911072,5.318263800000295,4.658008995056153,5.528686411380768,14.628545212745667
shared_e2e_rep_projected,44,42,4,9fffb715f8680daa,229.16715109999996,2.287065697312355,1.6735501837730409,0.6713352949917316,0.09001939740031957,0.2760589498281479,1.2270310094952583,0.127823763564229,0.2939560977742076,0.9977099236641221,0.0022900763358778627,0.5,0.49,8.90685095146182e-05,1.1445283889770508e-05,57.547787999999855,0.2877389399999993,3924.6845703125,0.0,0.03622320666909218,0.07040395587682724,0.036267559975385666,0.2795221507549286,5.498908799999754,4.661606670618057,5.681011614799499,14.598431086540222
shared_e2e_rep_projected,44,42,5,9fffb715f8680daa,286.7223455999997,2.0635211277008056,1.5378024396300316,0.6400261329114437,0.08114629149436951,0.2460224248841405,1.0514373783022166,0.10581455703824759,0.2611822982877493,0.9984732824427481,0.0015267175572519084,0.5,0.4,0.0008317577369723495,8.643865585327149e-06,57.55519449999974,0.2877759724999987,3852.63916015625,0.0,0.051074493676424026,0.09800973534584045,0.05009806901216507,0.3549453318119049,5.34987799999999,4.815720238685608,5.87582325220108,14.628753209114075
shared_e2e_rep_projected,44,42,6,9fffb715f8680daa,343.8107614999999,1.8753016984462738,1.4043687281012536,0.6246076256036759,0.06801767027936875,0.21983637297526,0.9418659447133542,0.09448780700564384,0.23471345443278552,0.999236641221374,0.0007633587786259542,0.5,0.485,0.00022793482597080583,9.895861148834229e-06,57.0884159000002,0.285442079500001,3845.41455078125,0.0,0.05521561950445175,0.0952393040060997,0.05908917635679245,0.3790704607963562,5.352943399999731,4.84794185757637,5.945312099456787,14.667221684455871
shared_e2e_rep_projected,44,42,7,9fffb715f8680daa,400.61675270000023,1.8355740815401078,1.3702268606424333,0.6042594295740128,0.06676489741541446,0.21607147129252552,0.9306944373995065,0.09370163521729409,0.23109313242137433,0.999236641221374,0.0007633587786259542,0.5,0.475,-3.7470888455573006e-05,2.1564364433288575e-05,56.805991200000335,0.2840299560000017,3930.5771484375,0.0,0.061713796108961105,0.10690435022115707,0.06599780172109604,0.3956046402454376,5.337315600000238,4.821714706420899,5.954475178718567,14.670982575416565
