experiment,seed,epoch,model_fingerprint,train_seconds,main_loss,main_bbox_loss,main_giou_loss,aux_loss,aux_l1,aux_giou,aux_coverage,collision_rate,aux_weight_mean,map,map50,map75,mar100,val_seconds,raw_feature_norm,adapted_feature_norm,decoder_feature_norm
baseline,42,0,c16286f63961237b,0.0,,,,,,,,,0.0,0.00033079201239161193,0.00047058649943210185,0.00039179486338980496,0.02824999950826168,5.445319300000847,,,
baseline,42,1,c16286f63961237b,49.81866209999862,43.986387962698934,0.17023005226626992,0.4146872176229954,,,,,,0.0,0.006351478863507509,0.015745900571346283,0.00394384516403079,0.0522427037358284,5.032027199995355,,,
baseline,42,2,c16286f63961237b,100.30155350000132,2.165690160989761,0.1317658669501543,0.3621648546308279,,,,,,0.0,0.02622343599796295,0.05742311105132103,0.01132262870669365,0.13444140553474426,5.435187299997779,,,
baseline,42,3,c16286f63961237b,149.48232370000187,2.0295933198928835,0.12257942767813802,0.34037182420492174,,,,,,0.0,0.034779585897922516,0.06626971065998077,0.037945542484521866,0.20674225687980652,5.433092600003874,,,
baseline,42,4,c16286f63961237b,199.57769520000147,1.8828876304626465,0.11217476801946759,0.3181485106423497,,,,,,0.0,0.04776761308312416,0.08596008270978928,0.05084555223584175,0.3321216404438019,5.572109300002921,,,
baseline,42,5,c16286f63961237b,249.4383744000006,1.6833455118536949,0.09533861018717289,0.28262681610882284,,,,,,0.0,0.05901886522769928,0.1109083741903305,0.05013219639658928,0.3218939006328583,5.449831899997662,,,
baseline,42,6,c16286f63961237b,298.9376007999963,1.5283872601389885,0.08102105182595551,0.2536589343845844,,,,,,0.0,0.08548136055469513,0.14658717811107635,0.08553683757781982,0.40486738085746765,5.456950300002063,,,
baseline,42,7,c16286f63961237b,347.30802199999016,1.4666266334056854,0.0759951254632324,0.24227234851568938,,,,,,0.0,0.08756987005472183,0.14064614474773407,0.09094196557998657,0.41555047035217285,5.561908000003314,,,
