experiment,seed,data_seed,epoch,model_fingerprint,train_seconds,main_loss,main_bbox_loss,main_giou_loss,moment_loss,center_loss,covariance_loss,matched_queries_per_batch,valid_attention_mass,off_diagonal_abs,predicted_variance,target_variance,moment_weight,map,map50,map75,mar100,val_seconds
moment_guided,43,42,0,d1b7a9f86e187c5e,0.0,,,,,,,,,,,,1.0,0.0038917153142392635,0.006285773124545813,0.005694974679499865,0.08469530194997787,5.5092717000006814
moment_guided,43,42,1,d1b7a9f86e187c5e,57.18821450000178,27.9211019051075,0.18569677107036114,0.4356785113364458,0.12383331455290318,0.09077079225331545,0.03306252176174894,6.55,0.7710744172334671,0.0019919657707214355,0.008561229705810547,0.01900787353515625,1.0,0.013928508386015892,0.029175467789173126,0.008804515935480595,0.08348863571882248,5.360345600001892
moment_guided,43,42,2,d1b7a9f86e187c5e,113.29718320000029,2.139175775051117,0.12965478509664535,0.354944705888629,0.11353823589161038,0.0816995143610984,0.031838721386156975,6.55,0.8270763564109802,0.0012613344192504883,0.0073941898345947265,0.01960957646369934,1.0,0.01931716501712799,0.03992650285363197,0.018779229372739792,0.15521517395973206,5.450566399998934
moment_guided,43,42,3,d1b7a9f86e187c5e,237.6959582999989,1.9955321669578552,0.12105489660054446,0.33297314316034315,0.09880180237814784,0.06959914520382882,0.029202657057903706,6.55,0.8300574800372124,0.0015910878777503968,0.009219846725463866,0.019217188358306884,1.0,0.011369600892066956,0.024499934166669846,0.007183193229138851,0.15809011459350586,24.565337899999577
moment_guided,43,42,4,d1b7a9f86e187c5e,308.4920805999973,1.8449394810199737,0.10645882142707705,0.30723355878144504,0.09465835478156805,0.06875977304764092,0.025898581324145197,6.55,0.846761549115181,0.0018504595756530762,0.011549272537231446,0.019657673835754393,1.0,0.03201683238148689,0.055072613060474396,0.03669873625040054,0.2541624903678894,7.439589000001433
moment_guided,43,42,5,d1b7a9f86e187c5e,374.81766810000045,1.688418425321579,0.09208848105743528,0.28381495993584394,0.0827340173907578,0.05912899441085756,0.023605022631818427,6.55,0.8791091257333755,0.0018153995275497436,0.011708297729492188,0.0190502667427063,1.0,0.04496247321367264,0.07857460528612137,0.04987481236457825,0.32311832904815674,6.979362199999741
moment_guided,43,42,6,d1b7a9f86e187c5e,438.1137387000017,1.5627081829309464,0.08344520172104239,0.2521218895725906,0.07501850782893599,0.052684913985431195,0.022333593973889947,6.55,0.8988075467944145,0.0015383869409561156,0.012260370254516602,0.01970609188079834,1.0,0.05054338648915291,0.09185191243886948,0.055252231657505035,0.3306325674057007,6.677276999998867
moment_guided,43,42,7,d1b7a9f86e187c5e,495.5203102000014,1.4709590539336204,0.07443354452960194,0.23478936998173594,0.06769791587255895,0.04703118650242686,0.020666729393415153,6.55,0.9029065975546837,0.0014611995220184327,0.013254127502441405,0.019840075969696044,1.0,0.05646510049700737,0.09559303522109985,0.06300921738147736,0.3601434826850891,6.859635799999523
