experiment,seed,iou_threshold,recall_threshold,precision
baseline,44,0.75,0.89,0.050938967136150225
baseline,44,0.75,0.9,0.050938967136150225
baseline,44,0.75,0.91,0.050938967136150225
baseline,44,0.75,0.92,0.050938967136150225
baseline,44,0.75,0.93,0.050938967136150225
baseline,44,0.75,0.9400000000000001,0.050938967136150225
baseline,44,0.75,0.9500000000000001,0.050938967136150225
baseline,44,0.75,0.96,0.050938967136150225
baseline,44,0.75,0.97,0.050938967136150225
baseline,44,0.75,0.98,0.050938967136150225
baseline,44,0.75,0.99,0.050938967136150225
baseline,44,0.75,1.0,0.050938967136150225
moment_guided,42,0.5,0.0,0.41374970634411545
moment_guided,42,0.5,0.01,0.41374970634411545
moment_guided,42,0.5,0.02,0.41374970634411545
moment_guided,42,0.5,0.03,0.41374970634411545
moment_guided,42,0.5,0.04,0.41374970634411545
moment_guided,42,0.5,0.05,0.4060573986518078
moment_guided,42,0.5,0.06,0.4060573986518078
moment_guided,42,0.5,0.07,0.4060573986518078
moment_guided,42,0.5,0.08,0.4060573986518078
moment_guided,42,0.5,0.09,0.4060573986518078
moment_guided,42,0.5,0.1,0.38605739865180777
moment_guided,42,0.5,0.11,0.35605739865180774
moment_guided,42,0.5,0.12,0.35605739865180774
moment_guided,42,0.5,0.13,0.31969376228817137
moment_guided,42,0.5,0.14,0.31969376228817137
moment_guided,42,0.5,0.15,0.28145846817052433
moment_guided,42,0.5,0.16,0.2808174425294987
moment_guided,42,0.5,0.17,0.2808174425294987
moment_guided,42,0.5,0.18,0.2808174425294987
moment_guided,42,0.5,0.19,0.2785447152567714
moment_guided,42,0.5,0.2,0.2785447152567714
moment_guided,42,0.5,0.21,0.2645920125540687
moment_guided,42,0.5,0.22,0.26340153636359254
moment_guided,42,0.5,0.23,0.26340153636359254
moment_guided,42,0.5,0.24,0.26042534588740207
moment_guided,42,0.5,0.25,0.26042534588740207
moment_guided,42,0.5,0.26,0.2326663048740507
moment_guided,42,0.5,0.27,0.23206534333558917
moment_guided,42,0.5,0.28,0.2153986766689225
moment_guided,42,0.5,0.29,0.2153986766689225
moment_guided,42,0.5,0.3,0.2153986766689225
moment_guided,42,0.5,0.31,0.1985426160628619
moment_guided,42,0.5,0.32,0.19449605286995725
moment_guided,42,0.5,0.33,0.1938526705170161
moment_guided,42,0.5,0.34,0.19234233665374104
moment_guided,42,0.5,0.35000000000000003,0.19234233665374104
moment_guided,42,0.5,0.36,0.19148538213824992
moment_guided,42,0.5,0.37,0.18569173134459915
moment_guided,42,0.5,0.38,0.18527120989800536
moment_guided,42,0.5,0.39,0.18495307628188656
moment_guided,42,0.5,0.4,0.18495307628188656
moment_guided,42,0.5,0.41000000000000003,0.17950188201839115
moment_guided,42,0.5,0.42,0.17950188201839115
moment_guided,42,0.5,0.43,0.17689318636621726
moment_guided,42,0.5,0.44,0.17689318636621726
moment_guided,42,0.5,0.45,0.17689318636621726
moment_guided,42,0.5,0.46,0.16911540858843946
moment_guided,42,0.5,0.47000000000000003,0.16911540858843946
moment_guided,42,0.5,0.48,0.16911540858843946
moment_guided,42,0.5,0.49,0.16911540858843946
moment_guided,42,0.5,0.5,0.16911540858843946
moment_guided,42,0.5,0.51,0.13896412693158247
moment_guided,42,0.5,0.52,0.13896412693158247
moment_guided,42,0.5,0.53,0.13893111636820218
moment_guided,42,0.5,0.54,0.13893111636820218
moment_guided,42,0.5,0.55,0.13242226971027296
moment_guided,42,0.5,0.56,0.13242226971027296
moment_guided,42,0.5,0.5700000000000001,0.1308024913641519
moment_guided,42,0.5,0.58,0.11854292442355763
moment_guided,42,0.5,0.59,0.11854292442355763
moment_guided,42,0.5,0.6,0.11737973591859696
moment_guided,42,0.5,0.61,0.10458383473729885
moment_guided,42,0.5,0.62,0.10458383473729885
moment_guided,42,0.5,0.63,0.10048798564950778
moment_guided,42,0.5,0.64,0.09457387742877671
moment_guided,42,0.5,0.65,0.09370633099671415
moment_guided,42,0.5,0.66,0.09370633099671415
moment_guided,42,0.5,0.67,0.09245712163555034
moment_guided,42,0.5,0.68,0.09245712163555034
moment_guided,42,0.5,0.6900000000000001,0.09177664826276927
moment_guided,42,0.5,0.7000000000000001,0.09090317989898984
moment_guided,42,0.5,0.71,0.09090317989898984
moment_guided,42,0.5,0.72,0.09090317989898984
moment_guided,42,0.5,0.73,0.08798585490248653
moment_guided,42,0.5,0.74,0.0847116852104064
moment_guided,42,0.5,0.75,0.0847116852104064
moment_guided,42,0.5,0.76,0.04720973614676299
moment_guided,42,0.5,0.77,0.046988018647303766
moment_guided,42,0.5,0.78,0.04613942978384076
moment_guided,42,0.5,0.79,0.04613942978384076
moment_guided,42,0.5,0.8,0.04613942978384076
moment_guided,42,0.5,0.81,0.044345349970027016
moment_guided,42,0.5,0.8200000000000001,0.0375662134966347
moment_guided,42,0.5,0.8300000000000001,0.0375662134966347
moment_guided,42,0.5,0.84,0.033865165509872425
moment_guided,42,0.5,0.85,0.03367560351906819
moment_guided,42,0.5,0.86,0.03220047232884575
moment_guided,42,0.5,0.87,0.03220047232884575
moment_guided,42,0.5,0.88,0.031105813729489555
moment_guided,42,0.5,0.89,0.030596501451748616
moment_guided,42,0.5,0.9,0.030596501451748616
moment_guided,42,0.5,0.91,0.02419850144695892
moment_guided,42,0.5,0.92,0.02291898698071349
moment_guided,42,0.5,0.93,0.022815949739148397
moment_guided,42,0.5,0.9400000000000001,0.019422284580777358
moment_guided,42,0.5,0.9500000000000001,0.018565731744317526
moment_guided,42,0.5,0.96,0.01843900059046653
moment_guided,42,0.5,0.97,0.01843900059046653
moment_guided,42,0.5,0.98,0.01242854762879406
moment_guided,42,0.5,0.99,0.01242854762879406
moment_guided,42,0.5,1.0,0.01242854762879406
moment_guided,42,0.75,0.0,0.2716982874285549
moment_guided,42,0.75,0.01,0.2716982874285549
moment_guided,42,0.75,0.02,0.2716982874285549
moment_guided,42,0.75,0.03,0.2716982874285549
moment_guided,42,0.75,0.04,0.2716982874285549
moment_guided,42,0.75,0.05,0.2640059797362472
moment_guided,42,0.75,0.06,0.2640059797362472
moment_guided,42,0.75,0.07,0.24355143428170173
moment_guided,42,0.75,0.08,0.24355143428170173
moment_guided,42,0.75,0.09,0.24355143428170173
moment_guided,42,0.75,0.1,0.24018216204450496
moment_guided,42,0.75,0.11,0.21018216204450496
moment_guided,42,0.75,0.12,0.21018216204450496
moment_guided,42,0.75,0.13,0.2092952440844163
moment_guided,42,0.75,0.14,0.2092952440844163
moment_guided,42,0.75,0.15,0.20544909023826247
moment_guided,42,0.75,0.16,0.20314139793057015
moment_guided,42,0.75,0.17,0.20137669204821723
moment_guided,42,0.75,0.18,0.20137669204821723
moment_guided,42,0.75,0.19,0.1980956977841277
moment_guided,42,0.75,0.2,0.1980956977841277
moment_guided,42,0.75,0.21,0.1968456977841277
moment_guided,42,0.75,0.22,0.19446474540317532
moment_guided,42,0.75,0.23,0.19382371976214968
moment_guided,42,0.75,0.24,0.193389476585971
moment_guided,42,0.75,0.25,0.193389476585971
moment_guided,42,0.75,0.26,0.17282281131821878
moment_guided,42,0.75,0.27,0.17282281131821878
moment_guided,42,0.75,0.28,0.15615614465155211
moment_guided,42,0.75,0.29,0.15306474680208976
moment_guided,42,0.75,0.3,0.150727348428106
moment_guided,42,0.75,0.31,0.1373450498323928
moment_guided,42,0.75,0.32,0.1373450498323928
moment_guided,42,0.75,0.33,0.13729564271776828
moment_guided,42,0.75,0.34,0.13620868619602916
moment_guided,42,0.75,0.35000000000000003,0.13620868619602916
moment_guided,42,0.75,0.36,0.13620868619602916
moment_guided,42,0.75,0.37,0.11924882678056485
moment_guided,42,0.75,0.38,0.11716549344723151
moment_guided,42,0.75,0.39,0.11716549344723151
moment_guided,42,0.75,0.4,0.11716549344723151
moment_guided,42,0.75,0.41000000000000003,0.1090619208392479
moment_guided,42,0.75,0.42,0.1090619208392479
moment_guided,42,0.75,0.43,0.1080619208392479
moment_guided,42,0.75,0.44,0.1080619208392479
moment_guided,42,0.75,0.45,0.1080619208392479
moment_guided,42,0.75,0.46,0.10727620655353362
moment_guided,42,0.75,0.47000000000000003,0.10727620655353362
moment_guided,42,0.75,0.48,0.10727620655353362
moment_guided,42,0.75,0.49,0.10727620655353362
moment_guided,42,0.75,0.5,0.10727620655353362
moment_guided,42,0.75,0.51,0.09126903648383627
moment_guided,42,0.75,0.52,0.09126903648383627
moment_guided,42,0.75,0.53,0.09052573356950008
moment_guided,42,0.75,0.54,0.09052573356950008
moment_guided,42,0.75,0.55,0.07911919393844527
moment_guided,42,0.75,0.56,0.07911919393844527
moment_guided,42,0.75,0.5700000000000001,0.07770310330864495
moment_guided,42,0.75,0.58,0.07770310330864495
moment_guided,42,0.75,0.59,0.07770310330864495
moment_guided,42,0.75,0.6,0.07770310330864495
moment_guided,42,0.75,0.61,0.07071369661902788
moment_guided,42,0.75,0.62,0.07071369661902788
moment_guided,42,0.75,0.63,0.07071369661902788
moment_guided,42,0.75,0.64,0.065331409508561
moment_guided,42,0.75,0.65,0.06428565145671498
moment_guided,42,0.75,0.66,0.06428565145671498
moment_guided,42,0.75,0.67,0.06428565145671498
moment_guided,42,0.75,0.68,0.06428565145671498
moment_guided,42,0.75,0.6900000000000001,0.06428565145671498
moment_guided,42,0.75,0.7000000000000001,0.06034030740118305
moment_guided,42,0.75,0.71,0.060039229120830165
moment_guided,42,0.75,0.72,0.059090944831065764
moment_guided,42,0.75,0.73,0.05765683630393398
moment_guided,42,0.75,0.74,0.05620901189115
moment_guided,42,0.75,0.75,0.05606462211943103
moment_guided,42,0.75,0.76,0.02089220832632759
moment_guided,42,0.75,0.77,0.018730909865306646
moment_guided,42,0.75,0.78,0.018730909865306646
moment_guided,42,0.75,0.79,0.017694498371558016
moment_guided,42,0.75,0.8,0.017694498371558016
moment_guided,42,0.75,0.81,0.016507151244024895
moment_guided,42,0.75,0.8200000000000001,0.010960560475123582
moment_guided,42,0.75,0.8300000000000001,0.010960560475123582
moment_guided,42,0.75,0.84,0.010379313668787353
moment_guided,42,0.75,0.85,0.010167798450679454
moment_guided,42,0.75,0.86,0.009396034170402402
moment_guided,42,0.75,0.87,0.009396034170402402
moment_guided,42,0.75,0.88,0.008848443223443223
moment_guided,42,0.75,0.89,0.007147646635094334
moment_guided,42,0.75,0.9,0.007147646635094334
moment_guided,42,0.75,0.91,0.0038003663003663007
moment_guided,42,0.75,0.92,0.0038003663003663007
moment_guided,42,0.75,0.93,0.0038003663003663007
moment_guided,42,0.75,0.9400000000000001,0.0038003663003663007
moment_guided,42,0.75,0.9500000000000001,0.0038003663003663007
moment_guided,42,0.75,0.96,0.0038003663003663007
moment_guided,42,0.75,0.97,0.0038003663003663007
moment_guided,42,0.75,0.98,0.0038003663003663007
moment_guided,42,0.75,0.99,0.0038003663003663007
moment_guided,42,0.75,1.0,0.0038003663003663007
moment_guided,43,0.5,0.0,0.32512028338256055
moment_guided,43,0.5,0.01,0.32512028338256055
moment_guided,43,0.5,0.02,0.32512028338256055
moment_guided,43,0.5,0.03,0.32512028338256055
moment_guided,43,0.5,0.04,0.32512028338256055
moment_guided,43,0.5,0.05,0.320574828837106
moment_guided,43,0.5,0.06,0.320574828837106
moment_guided,43,0.5,0.07,0.320574828837106
moment_guided,43,0.5,0.08,0.320574828837106
moment_guided,43,0.5,0.09,0.320574828837106
moment_guided,43,0.5,0.1,0.31557482883710597
moment_guided,43,0.5,0.11,0.30026594852822563
moment_guided,43,0.5,0.12,0.30026594852822563
moment_guided,43,0.5,0.13,0.2999637507260279
moment_guided,43,0.5,0.14,0.2999637507260279
moment_guided,43,0.5,0.15,0.29450920527148244
moment_guided,43,0.5,0.16,0.29450920527148244
moment_guided,43,0.5,0.17,0.2941643776852755
moment_guided,43,0.5,0.18,0.2941643776852755
moment_guided,43,0.5,0.19,0.2880532665741644
moment_guided,43,0.5,0.2,0.2880532665741644
moment_guided,43,0.5,0.21,0.24930867782957566
moment_guided,43,0.5,0.22,0.24930867782957566
moment_guided,43,0.5,0.23,0.24930867782957566
moment_guided,43,0.5,0.24,0.24930867782957566
moment_guided,43,0.5,0.25,0.24930867782957566
moment_guided,43,0.5,0.26,0.2045305393014371
moment_guided,43,0.5,0.27,0.2045305393014371
moment_guided,43,0.5,0.28,0.19431548553799627
moment_guided,43,0.5,0.29,0.19431548553799627
moment_guided,43,0.5,0.3,0.19431548553799627
moment_guided,43,0.5,0.31,0.19120543769110632
moment_guided,43,0.5,0.32,0.19120543769110632
moment_guided,43,0.5,0.33,0.19094420467125262
moment_guided,43,0.5,0.34,0.19094420467125262
moment_guided,43,0.5,0.35000000000000003,0.19094420467125262
moment_guided,43,0.5,0.36,0.19094420467125262
moment_guided,43,0.5,0.37,0.18735292587836092
moment_guided,43,0.5,0.38,0.18200809829215403
moment_guided,43,0.5,0.39,0.18200809829215403
moment_guided,43,0.5,0.4,0.18200809829215403
moment_guided,43,0.5,0.41000000000000003,0.16735306899958996
moment_guided,43,0.5,0.42,0.16735306899958996
moment_guided,43,0.5,0.43,0.16735306899958996
moment_guided,43,0.5,0.44,0.16674867339519436
moment_guided,43,0.5,0.45,0.16674867339519436
moment_guided,43,0.5,0.46,0.16674867339519436
moment_guided,43,0.5,0.47000000000000003,0.16674867339519436
moment_guided,43,0.5,0.48,0.16674867339519436
moment_guided,43,0.5,0.49,0.16674867339519436
moment_guided,43,0.5,0.5,0.1656148865471218
moment_guided,43,0.5,0.51,0.1543963919168623
moment_guided,43,0.5,0.52,0.1543963919168623
moment_guided,43,0.5,0.53,0.15414128987604597
moment_guided,43,0.5,0.54,0.15414128987604597
moment_guided,43,0.5,0.55,0.15053959496079175
moment_guided,43,0.5,0.56,0.15053959496079175
moment_guided,43,0.5,0.5700000000000001,0.14874108197583807
moment_guided,43,0.5,0.58,0.14074108197583807
moment_guided,43,0.5,0.59,0.14074108197583807
moment_guided,43,0.5,0.6,0.14052294190695175
moment_guided,43,0.5,0.61,0.12291222564698176
moment_guided,43,0.5,0.62,0.12128973568714241
moment_guided,43,0.5,0.63,0.12128973568714241
moment_guided,43,0.5,0.64,0.119803626158141
moment_guided,43,0.5,0.65,0.11820389389575814
moment_guided,43,0.5,0.66,0.11820389389575814
moment_guided,43,0.5,0.67,0.11788225646885755
moment_guided,43,0.5,0.68,0.11788225646885755
moment_guided,43,0.5,0.6900000000000001,0.11768778801596214
moment_guided,43,0.5,0.7000000000000001,0.11480380956009639
moment_guided,43,0.5,0.71,0.1097623210008809
moment_guided,43,0.5,0.72,0.10934311368380774
moment_guided,43,0.5,0.73,0.1091168487260236
moment_guided,43,0.5,0.74,0.10828964284367068
moment_guided,43,0.5,0.75,0.10645140754955303
moment_guided,43,0.5,0.76,0.05267550211695743
moment_guided,43,0.5,0.77,0.05221594329342801
moment_guided,43,0.5,0.78,0.05112039731641652
moment_guided,43,0.5,0.79,0.05026908500465795
moment_guided,43,0.5,0.8,0.05026908500465795
moment_guided,43,0.5,0.81,0.04645329079721333
moment_guided,43,0.5,0.8200000000000001,0.038641251300186794
moment_guided,43,0.5,0.8300000000000001,0.038641251300186794
moment_guided,43,0.5,0.84,0.03800734507280783
moment_guided,43,0.5,0.85,0.03755299231812145
moment_guided,43,0.5,0.86,0.035922228091440786
moment_guided,43,0.5,0.87,0.035922228091440786
moment_guided,43,0.5,0.88,0.03231398066876038
moment_guided,43,0.5,0.89,0.03147262768681453
moment_guided,43,0.5,0.9,0.03147262768681453
moment_guided,43,0.5,0.91,0.03041619316474496
moment_guided,43,0.5,0.92,0.027770064966595804
moment_guided,43,0.5,0.93,0.027700748346916874
moment_guided,43,0.5,0.9400000000000001,0.027700748346916874
moment_guided,43,0.5,0.9500000000000001,0.023894562383245756
moment_guided,43,0.5,0.96,0.023893372162102668
moment_guided,43,0.5,0.97,0.023893372162102668
moment_guided,43,0.5,0.98,0.021183238619290414
moment_guided,43,0.5,0.99,0.021183238619290414
moment_guided,43,0.5,1.0,0.021183238619290414
moment_guided,43,0.75,0.0,0.23202569927492528
moment_guided,43,0.75,0.01,0.23202569927492528
moment_guided,43,0.75,0.02,0.23202569927492528
moment_guided,43,0.75,0.03,0.23202569927492528
moment_guided,43,0.75,0.04,0.23202569927492528
moment_guided,43,0.75,0.05,0.22748024472947073
moment_guided,43,0.75,0.06,0.22748024472947073
moment_guided,43,0.75,0.07,0.22748024472947073
moment_guided,43,0.75,0.08,0.22748024472947073
moment_guided,43,0.75,0.09,0.22748024472947073
moment_guided,43,0.75,0.1,0.22748024472947073
moment_guided,43,0.75,0.11,0.22288565013487616
moment_guided,43,0.75,0.12,0.22288565013487616
moment_guided,43,0.75,0.13,0.2220340017832278
moment_guided,43,0.75,0.14,0.2220340017832278
moment_guided,43,0.75,0.15,0.21657945632868233
moment_guided,43,0.75,0.16,0.21657945632868233
moment_guided,43,0.75,0.17,0.21546834521757124
moment_guided,43,0.75,0.18,0.21546834521757124
moment_guided,43,0.75,0.19,0.21213501188423792
moment_guided,43,0.75,0.2,0.21074612299534903
moment_guided,43,0.75,0.21,0.1690006302311805
moment_guided,43,0.75,0.22,0.16845715197031094
moment_guided,43,0.75,0.23,0.16845715197031094
moment_guided,43,0.75,0.24,0.1675006302311805
moment_guided,43,0.75,0.25,0.1675006302311805
moment_guided,43,0.75,0.26,0.16102263600318628
moment_guided,43,0.75,0.27,0.16102263600318628
moment_guided,43,0.75,0.28,0.1508075822397454
moment_guided,43,0.75,0.29,0.14327511470727788
moment_guided,43,0.75,0.3,0.14327511470727788
moment_guided,43,0.75,0.31,0.14320532407916226
moment_guided,43,0.75,0.32,0.14320532407916226
moment_guided,43,0.75,0.33,0.1408568392306774
moment_guided,43,0.75,0.34,0.1408568392306774
moment_guided,43,0.75,0.35000000000000003,0.1408568392306774
moment_guided,43,0.75,0.36,0.1408568392306774
moment_guided,43,0.75,0.37,0.13741346808569335
moment_guided,43,0.75,0.38,0.13569327735688191
moment_guided,43,0.75,0.39,0.1346615313251359
moment_guided,43,0.75,0.4,0.1285504202140248
moment_guided,43,0.75,0.41000000000000003,0.1163115553029346
moment_guided,43,0.75,0.42,0.1163115553029346
moment_guided,43,0.75,0.43,0.11598687997825927
moment_guided,43,0.75,0.44,0.11211215886215886
moment_guided,43,0.75,0.45,0.11211215886215886
moment_guided,43,0.75,0.46,0.11072440905977492
moment_guided,43,0.75,0.47000000000000003,0.11072440905977492
moment_guided,43,0.75,0.48,0.1094371461871462
moment_guided,43,0.75,0.49,0.1094371461871462
moment_guided,43,0.75,0.5,0.10934754045237915
moment_guided,43,0.75,0.51,0.1071039909164909
moment_guided,43,0.75,0.52,0.1071039909164909
moment_guided,43,0.75,0.53,0.10664503877127637
moment_guided,43,0.75,0.54,0.10381676414053462
moment_guided,43,0.75,0.55,0.0981478428978429
moment_guided,43,0.75,0.56,0.0981478428978429
moment_guided,43,0.75,0.5700000000000001,0.0981478428978429
moment_guided,43,0.75,0.58,0.09781978859920036
moment_guided,43,0.75,0.59,0.09781978859920036
moment_guided,43,0.75,0.6,0.09720619833550868
moment_guided,43,0.75,0.61,0.08323796573952483
moment_guided,43,0.75,0.62,0.08292138077220455
moment_guided,43,0.75,0.63,0.08292138077220455
moment_guided,43,0.75,0.64,0.08180290557362828
moment_guided,43,0.75,0.65,0.08145323101331808
moment_guided,43,0.75,0.66,0.08145323101331808
moment_guided,43,0.75,0.67,0.08078170848581177
moment_guided,43,0.75,0.68,0.07961415055354795
moment_guided,43,0.75,0.6900000000000001,0.07961415055354795
moment_guided,43,0.75,0.7000000000000001,0.07790630226814996
moment_guided,43,0.75,0.71,0.07648860441361421
moment_guided,43,0.75,0.72,0.07642910206958248
moment_guided,43,0.75,0.73,0.07620283711179834
moment_guided,43,0.75,0.74,0.07620283711179834
moment_guided,43,0.75,0.75,0.07607224528073417
moment_guided,43,0.75,0.76,0.022700198752199086
moment_guided,43,0.75,0.77,0.02269018346570918
moment_guided,43,0.75,0.78,0.02151897261251797
moment_guided,43,0.75,0.79,0.02092091046751296
moment_guided,43,0.75,0.8,0.02092091046751296
moment_guided,43,0.75,0.81,0.019069058615661105
moment_guided,43,0.75,0.8200000000000001,0.015908779387585965
moment_guided,43,0.75,0.8300000000000001,0.015908779387585965
moment_guided,43,0.75,0.84,0.014935759554535064
moment_guided,43,0.75,0.85,0.01487690230782394
moment_guided,43,0.75,0.86,0.014635479696733084
moment_guided,43,0.75,0.87,0.014635479696733084
moment_guided,43,0.75,0.88,0.014563648454689073
moment_guided,43,0.75,0.89,0.014438014326853921
moment_guided,43,0.75,0.9,0.014438014326853921
moment_guided,43,0.75,0.91,0.01414537548569864
moment_guided,43,0.75,0.92,0.011985907047160432
moment_guided,43,0.75,0.93,0.011985907047160432
moment_guided,43,0.75,0.9400000000000001,0.011985907047160432
moment_guided,43,0.75,0.9500000000000001,0.011985907047160432
moment_guided,43,0.75,0.96,0.011985907047160432
moment_guided,43,0.75,0.97,0.011985907047160432
moment_guided,43,0.75,0.98,0.011985907047160432
moment_guided,43,0.75,0.99,0.011985907047160432
moment_guided,43,0.75,1.0,0.011985907047160432
moment_guided,44,0.5,0.0,0.37192465303238953
moment_guided,44,0.5,0.01,0.37192465303238953
moment_guided,44,0.5,0.02,0.37192465303238953
moment_guided,44,0.5,0.03,0.35629965303238953
moment_guided,44,0.5,0.04,0.35629965303238953
moment_guided,44,0.5,0.05,0.35629965303238953
moment_guided,44,0.5,0.06,0.35629965303238953
moment_guided,44,0.5,0.07,0.35629965303238953
moment_guided,44,0.5,0.08,0.35629965303238953
moment_guided,44,0.5,0.09,0.35629965303238953
moment_guided,44,0.5,0.1,0.3346458812722348
moment_guided,44,0.5,0.11,0.29527806518028077
moment_guided,44,0.5,0.12,0.29527806518028077
moment_guided,44,0.5,0.13,0.29527806518028077
moment_guided,44,0.5,0.14,0.29527806518028077
moment_guided,44,0.5,0.15,0.29527806518028077
moment_guided,44,0.5,0.16,0.29511359149607025
moment_guided,44,0.5,0.17,0.29511359149607025
moment_guided,44,0.5,0.18,0.29511359149607025
moment_guided,44,0.5,0.19,0.2870683672694959
moment_guided,44,0.5,0.2,0.28663358466080024
moment_guided,44,0.5,0.21,0.2424669179941336
moment_guided,44,0.5,0.22,0.24209654762376326
moment_guided,44,0.5,0.23,0.24080025132746696
moment_guided,44,0.5,0.24,0.24059191799413365
moment_guided,44,0.5,0.25,0.24059191799413365
moment_guided,44,0.5,0.26,0.21362148299937184
moment_guided,44,0.5,0.27,0.21362148299937184
moment_guided,44,0.5,0.28,0.21191693754482638
moment_guided,44,0.5,0.29,0.21191693754482638
moment_guided,44,0.5,0.3,0.21178535859745798
moment_guided,44,0.5,0.31,0.20764394445604384
moment_guided,44,0.5,0.32,0.20486616667826607
moment_guided,44,0.5,0.33,0.20225921480660833
moment_guided,44,0.5,0.34,0.20122980304190247
moment_guided,44,0.5,0.35000000000000003,0.20122980304190247
moment_guided,44,0.5,0.36,0.20122980304190247
moment_guided,44,0.5,0.37,0.19939497361995753
moment_guided,44,0.5,0.38,0.19106164028662417
moment_guided,44,0.5,0.39,0.18977376149874542
moment_guided,44,0.5,0.4,0.18842465398525432
moment_guided,44,0.5,0.41000000000000003,0.16142412566593042
moment_guided,44,0.5,0.42,0.16142412566593042
moment_guided,44,0.5,0.43,0.1535020477438525
moment_guided,44,0.5,0.44,0.14328699398041164
moment_guided,44,0.5,0.45,0.14328699398041164
moment_guided,44,0.5,0.46,0.13811745689359456
moment_guided,44,0.5,0.47000000000000003,0.13811745689359456
moment_guided,44,0.5,0.48,0.13811745689359456
moment_guided,44,0.5,0.49,0.13811745689359456
moment_guided,44,0.5,0.5,0.13685483063096832
moment_guided,44,0.5,0.51,0.1214170751668886
moment_guided,44,0.5,0.52,0.1214170751668886
moment_guided,44,0.5,0.53,0.1214170751668886
moment_guided,44,0.5,0.54,0.1214170751668886
moment_guided,44,0.5,0.55,0.121013073044551
moment_guided,44,0.5,0.56,0.121013073044551
moment_guided,44,0.5,0.5700000000000001,0.121013073044551
moment_guided,44,0.5,0.58,0.11529878733026529
moment_guided,44,0.5,0.59,0.11529878733026529
moment_guided,44,0.5,0.6,0.11529878733026529
moment_guided,44,0.5,0.61,0.10476732590286544
moment_guided,44,0.5,0.62,0.1044426505781901
moment_guided,44,0.5,0.63,0.09900786796949446
moment_guided,44,0.5,0.64,0.09898018247669269
moment_guided,44,0.5,0.65,0.09855813251975902
moment_guided,44,0.5,0.66,0.09855813251975902
moment_guided,44,0.5,0.67,0.09770477916640566
moment_guided,44,0.5,0.68,0.09770477916640566
moment_guided,44,0.5,0.6900000000000001,0.09530450871339687
moment_guided,44,0.5,0.7000000000000001,0.0924664887471553
moment_guided,44,0.5,0.71,0.0924664887471553
moment_guided,44,0.5,0.72,0.09231330673907842
moment_guided,44,0.5,0.73,0.09231330673907842
moment_guided,44,0.5,0.74,0.09225384585112915
moment_guided,44,0.5,0.75,0.09140755398510045
moment_guided,44,0.5,0.76,0.07750984563086741
moment_guided,44,0.5,0.77,0.07579931931507793
moment_guided,44,0.5,0.78,0.07370077916909253
moment_guided,44,0.5,0.79,0.07370077916909253
moment_guided,44,0.5,0.8,0.07370077916909253
moment_guided,44,0.5,0.81,0.0680943621368499
moment_guided,44,0.5,0.8200000000000001,0.06756355317012722
moment_guided,44,0.5,0.8300000000000001,0.06756355317012722
moment_guided,44,0.5,0.84,0.06715846548055676
moment_guided,44,0.5,0.85,0.06715846548055676
moment_guided,44,0.5,0.86,0.06671498401273453
moment_guided,44,0.5,0.87,0.06671498401273453
moment_guided,44,0.5,0.88,0.06524569492008875
moment_guided,44,0.5,0.89,0.06523968963543826
moment_guided,44,0.5,0.9,0.06523968963543826
moment_guided,44,0.5,0.91,0.06408442206897899
moment_guided,44,0.5,0.92,0.06084518977207587
moment_guided,44,0.5,0.93,0.06027542100847612
moment_guided,44,0.5,0.9400000000000001,0.057775421008476116
moment_guided,44,0.5,0.9500000000000001,0.057651436661075375
moment_guided,44,0.5,0.96,0.056400569587949166
moment_guided,44,0.5,0.97,0.056400569587949166
moment_guided,44,0.5,0.98,0.055888231378962525
moment_guided,44,0.5,0.99,0.05331470196719782
moment_guided,44,0.5,1.0,0.05331470196719782
moment_guided,44,0.75,0.0,0.32875177518559867
moment_guided,44,0.75,0.01,0.32875177518559867
moment_guided,44,0.75,0.02,0.32875177518559867
moment_guided,44,0.75,0.03,0.312085108518932
moment_guided,44,0.75,0.04,0.312085108518932
moment_guided,44,0.75,0.05,0.312085108518932
moment_guided,44,0.75,0.06,0.312085108518932
moment_guided,44,0.75,0.07,0.312085108518932
moment_guided,44,0.75,0.08,0.312085108518932
moment_guided,44,0.75,0.09,0.312085108518932
moment_guided,44,0.75,0.1,0.28966438970286434
moment_guided,44,0.75,0.11,0.25734565986757824
moment_guided,44,0.75,0.12,0.25734565986757824
moment_guided,44,0.75,0.13,0.25714803140908027
moment_guided,44,0.75,0.14,0.25714803140908027
moment_guided,44,0.75,0.15,0.255393645444168
moment_guided,44,0.75,0.16,0.255393645444168
moment_guided,44,0.75,0.17,0.2498146980757469
moment_guided,44,0.75,0.18,0.2498146980757469
moment_guided,44,0.75,0.19,0.24365296166401046
moment_guided,44,0.75,0.2,0.24272703573808455
moment_guided,44,0.75,0.21,0.2002071418388803
moment_guided,44,0.75,0.22,0.19806428469602316
moment_guided,44,0.75,0.23,0.19742936406110254
moment_guided,44,0.75,0.24,0.19742936406110254
moment_guided,44,0.75,0.25,0.19742936406110254
moment_guided,44,0.75,0.26,0.1580151398786799
moment_guided,44,0.75,0.27,0.1580151398786799
moment_guided,44,0.75,0.28,0.1557633988016994
moment_guided,44,0.75,0.29,0.14920516944935241
moment_guided,44,0.75,0.3,0.14844452036213135
moment_guided,44,0.75,0.31,0.14549432879125007
moment_guided,44,0.75,0.32,0.14308663648355777
